 Time Density Volume Pressure Temperature "Kin. Energy" Box-X Box-Y Box-Z
760.0 760.0 726.5689697265625 130.9780731201172 -1011.6127319335938 450.1285400390625 53737.7890625 5.078469753265381 5.078469753265381 5.078469753265381
780.0 780.0 725.9095458984375 131.09706115722656 156.82421875 452.7982177734375 54056.50390625 5.080007076263428 5.080007076263428 5.080007076263428
800.0 800.0 722.57861328125 131.70138549804688 -293.6522521972656 442.70672607421875 52851.75 5.087800979614258 5.087800979614258 5.087800979614258
820.0 820.0 720.0353393554688 132.1665802001953 -650.922607421875 450.5341491699219 53786.21484375 5.093784332275391 5.093784332275391 5.093784332275391
840.0 840.0 724.625244140625 131.32940673828125 -18.247976303100586 451.02264404296875 53844.53125 5.083006381988525 5.083006381988525 5.083006381988525
860.0 860.0 726.2921142578125 131.0279998779297 -264.5692443847656 452.2241516113281 53987.97265625 5.07911491394043 5.07911491394043 5.07911491394043
880.0 880.0 740.0938720703125 128.58450317382812 -412.616455078125 442.65631103515625 52845.73046875 5.047343730926514 5.047343730926514 5.047343730926514
900.0 900.0 725.3820190429688 131.19239807128906 -535.2565307617188 458.228515625 54704.79296875 5.081238269805908 5.081238269805908 5.081238269805908
920.0 920.0 726.9915771484375 130.9019317626953 205.0533447265625 458.0464782714844 54683.05859375 5.07748556137085 5.07748556137085 5.07748556137085
940.0 940.0 721.9364013671875 131.81854248046875 779.65771484375 450.3617858886719 53765.63671875 5.089309215545654 5.089309215545654 5.089309215545654
960.0 960.0 728.702880859375 130.5945281982422 -272.1048278808594 447.7826232910156 53457.7265625 5.073507785797119 5.073507785797119 5.073507785797119
980.0 980.0 731.5738525390625 130.08201599121094 134.66943359375 452.06219482421875 53968.63671875 5.066862106323242 5.066862106323242 5.066862106323242
1000.0 1000.0 730.1666870117188 130.3327178955078 -234.93927001953125 445.93048095703125 53236.6171875 5.070115089416504 5.070115089416504 5.070115089416504
1020.0 1020.0 718.2720947265625 132.49102783203125 528.1747436523438 448.7027587890625 53567.578125 5.097949028015137 5.097949028015137 5.097949028015137
1040.0 1040.0 722.9352416992188 131.63641357421875 -130.26417541503906 452.8018798828125 54056.94140625 5.086964130401611 5.086964130401611 5.086964130401611
1060.0 1060.0 719.3660278320312 132.28955078125 -8.59783935546875 455.6180114746094 54393.13671875 5.095363616943359 5.095363616943359 5.095363616943359
1080.0 1080.0 725.1591796875 131.2327117919922 -217.07933044433594 451.1450500488281 53859.140625 5.081758499145508 5.081758499145508 5.081758499145508
1100.0 1100.0 720.3466186523438 132.10946655273438 541.51806640625 445.652099609375 53203.37890625 5.093050479888916 5.093050479888916 5.093050479888916
1120.0 1120.0 731.6676635742188 130.06533813476562 126.01739501953125 454.4951171875 54259.0859375 5.066645622253418 5.066645622253418 5.066645622253418
1140.0 1140.0 722.9312133789062 131.63714599609375 58.476165771484375 447.55499267578125 53430.55078125 5.086973667144775 5.086973667144775 5.086973667144775
1160.0 1160.0 728.2914428710938 130.66830444335938 73.40718841552734 456.2376708984375 54467.1171875 5.074462890625 5.074462890625 5.074462890625
1180.0 1180.0 725.1253662109375 131.23883056640625 -334.0636291503906 452.5626525878906 54028.3828125 5.0818376541137695 5.0818376541137695 5.0818376541137695
1200.0 1200.0 725.6922607421875 131.1363067626953 -920.3095703125 452.8789978027344 54066.1484375 5.080513954162598 5.080513954162598 5.080513954162598
1220.0 1220.0 721.2362060546875 131.94651794433594 -107.72052001953125 452.808837890625 54057.76953125 5.09095573425293 5.09095573425293 5.09095573425293
1240.0 1240.0 732.2561645507812 129.9608154296875 -294.8831481933594 452.4059143066406 54009.671875 5.065288066864014 5.065288066864014 5.065288066864014
1260.0 1260.0 719.0193481445312 132.35333251953125 -214.84471130371094 456.3688659667969 54482.78125 5.096182346343994 5.096182346343994 5.096182346343994
1280.0 1280.0 722.8062133789062 131.659912109375 -302.8570251464844 448.7894287109375 53577.921875 5.08726692199707 5.08726692199707 5.08726692199707
1300.0 1300.0 715.0401000976562 133.0898895263672 -137.29736328125 445.1288757324219 53140.9140625 5.105618476867676 5.105618476867676 5.105618476867676
1320.0 1320.0 721.1824340820312 131.95635986328125 273.776611328125 451.3135681152344 53879.26171875 5.0910820960998535 5.0910820960998535 5.0910820960998535
1340.0 1340.0 716.5565795898438 132.8082275390625 -217.142822265625 446.41448974609375 53294.39453125 5.102014064788818 5.102014064788818 5.102014064788818
1360.0 1360.0 710.2225341796875 133.99266052246094 233.6937713623047 449.29766845703125 53638.59765625 5.117136478424072 5.117136478424072 5.117136478424072
1380.0 1380.0 718.3123779296875 132.4835968017578 -97.8971939086914 447.9567565917969 53478.515625 5.097853660583496 5.097853660583496 5.097853660583496
1400.0 1400.0 719.7445678710938 132.219970703125 123.43720245361328 444.50823974609375 53066.8203125 5.094470024108887 5.094470024108887 5.094470024108887
1420.0 1420.0 717.8524169921875 132.5684814453125 -649.1358032226562 448.3221130371094 53522.1328125 5.098942279815674 5.098942279815674 5.098942279815674
1440.0 1440.0 722.9979248046875 131.625 836.0322265625 454.5483093261719 54265.4375 5.086817264556885 5.086817264556885 5.086817264556885
1460.0 1460.0 723.7448120117188 131.48916625976562 -89.23352813720703 450.08111572265625 53732.125 5.085066795349121 5.085066795349121 5.085066795349121
1480.0 1480.0 737.0077514648438 129.12294006347656 21.675369262695312 451.6642761230469 53921.1328125 5.054378986358643 5.054378986358643 5.054378986358643
1500.0 1500.0 727.2926635742188 130.84774780273438 -82.89205169677734 449.0555114746094 53609.6875 5.076784610748291 5.076784610748291 5.076784610748291
1520.0 1520.0 728.10302734375 130.70211791992188 -323.6705627441406 443.68328857421875 52968.3359375 5.0749006271362305 5.0749006271362305 5.0749006271362305
1540.0 1540.0 727.575439453125 130.79689025878906 88.310302734375 451.2208251953125 53868.19140625 5.076127052307129 5.076127052307129 5.076127052307129
1560.0 1560.0 717.1453247070312 132.69918823242188 267.7709045410156 451.2144775390625 53867.43359375 5.100617408752441 5.100617408752441 5.100617408752441
1580.0 1580.0 722.1038208007812 131.78797912597656 -17.57218360900879 447.4121398925781 53413.49609375 5.088915824890137 5.088915824890137 5.088915824890137
1600.0 1600.0 730.571044921875 130.2605743408203 204.3455810546875 440.93023681640625 52639.66796875 5.069179534912109 5.069179534912109 5.069179534912109
1620.0 1620.0 718.5867919921875 132.43299865722656 201.4317626953125 450.84259033203125 53823.03515625 5.097204685211182 5.097204685211182 5.097204685211182
1640.0 1640.0 714.6473388671875 133.16302490234375 -208.2071075439453 448.9928894042969 53602.21484375 5.106553554534912 5.106553554534912 5.106553554534912
1660.0 1660.0 728.3690795898438 130.6543731689453 -39.99894332885742 446.1385498046875 53261.453125 5.074282646179199 5.074282646179199 5.074282646179199
1680.0 1680.0 724.0164794921875 131.43983459472656 242.69883728027344 451.1614990234375 53861.109375 5.084430694580078 5.084430694580078 5.084430694580078
1700.0 1700.0 721.9592895507812 131.81436157226562 -11.028422355651855 451.4922790527344 53900.59765625 5.089255332946777 5.089255332946777 5.089255332946777
1720.0 1720.0 731.4572143554688 130.10276794433594 122.95025634765625 444.1202392578125 53020.5 5.067131519317627 5.067131519317627 5.067131519317627
1740.0 1740.0 721.3917846679688 131.91806030273438 142.6945037841797 450.81219482421875 53819.40625 5.09058952331543 5.09058952331543 5.09058952331543
1760.0 1760.0 711.288818359375 133.7917938232422 285.9078063964844 446.64044189453125 53321.375 5.1145782470703125 5.1145782470703125 5.1145782470703125
1780.0 1780.0 727.677734375 130.77850341796875 -724.9282836914062 445.4530029296875 53179.609375 5.0758891105651855 5.0758891105651855 5.0758891105651855
1800.0 1800.0 733.0377807617188 129.82223510742188 -20.91957664489746 449.84625244140625 53704.08984375 5.0634870529174805 5.0634870529174805 5.0634870529174805
1820.0 1820.0 729.0259399414062 130.53665161132812 -58.06462097167969 456.95916748046875 54553.25 5.072758197784424 5.072758197784424 5.072758197784424
1840.0 1840.0 740.1150512695312 128.58082580566406 1282.9888916015625 450.725341796875 53809.0390625 5.047295570373535 5.047295570373535 5.047295570373535
1860.0 1860.0 725.2288208007812 131.22010803222656 95.3799819946289 446.1653747558594 53264.65625 5.0815958976745605 5.0815958976745605 5.0815958976745605
1880.0 1880.0 725.6695556640625 131.14041137695312 12.59766674041748 453.4703063964844 54136.7421875 5.080566883087158 5.080566883087158 5.080566883087158
1900.0 1900.0 722.1882934570312 131.77256774902344 255.9628143310547 443.6989440917969 52970.20703125 5.088717460632324 5.088717460632324 5.088717460632324
1920.0 1920.0 728.1857299804688 130.68727111816406 1072.2325439453125 455.9508361816406 54432.875 5.074708461761475 5.074708461761475 5.074708461761475
1940.0 1940.0 719.9432983398438 132.1834716796875 250.1884765625 452.1841125488281 53983.19140625 5.094001293182373 5.094001293182373 5.094001293182373
1960.0 1960.0 720.2691650390625 132.12367248535156 -473.1922302246094 457.4044494628906 54606.4140625 5.093233108520508 5.093233108520508 5.093233108520508
1980.0 1980.0 731.3198852539062 130.127197265625 401.9869689941406 453.1711730957031 54101.03125 5.067448616027832 5.067448616027832 5.067448616027832
2000.0 2000.0 740.1570434570312 128.5735321044922 -537.6463623046875 449.4403991699219 53655.63671875 5.0472002029418945 5.0472002029418945 5.0472002029418945
2020.0 2020.0 738.0733642578125 128.93650817871094 57.7027702331543 453.80615234375 54176.8359375 5.051945209503174 5.051945209503174 5.051945209503174
2040.0 2040.0 733.2293701171875 129.78831481933594 1015.843505859375 446.59912109375 53316.4375 5.063045978546143 5.063045978546143 5.063045978546143
2060.0 2060.0 730.780517578125 130.22323608398438 -565.6302490234375 453.0367431640625 54084.98046875 5.068695068359375 5.068695068359375 5.068695068359375
2080.0 2080.0 721.51611328125 131.89532470703125 -617.9527587890625 446.6846923828125 53326.65234375 5.090297222137451 5.090297222137451 5.090297222137451
2100.0 2100.0 733.4456176757812 129.7500457763672 -187.77793884277344 452.06622314453125 53969.1171875 5.0625481605529785 5.0625481605529785 5.0625481605529785
2120.0 2120.0 738.064208984375 128.9381103515625 484.7652893066406 446.7337341308594 53332.5078125 5.051966190338135 5.051966190338135 5.051966190338135
2140.0 2140.0 737.1658325195312 129.09524536132812 -218.2050018310547 452.649169921875 54038.7109375 5.054017543792725 5.054017543792725 5.054017543792725
2160.0 2160.0 728.3677978515625 130.65460205078125 222.55755615234375 447.32171630859375 53402.703125 5.074285507202148 5.074285507202148 5.074285507202148
2180.0 2180.0 725.168212890625 131.2310791015625 -342.871337890625 448.36016845703125 53526.67578125 5.081737518310547 5.081737518310547 5.081737518310547
2200.0 2200.0 723.8580932617188 131.46859741210938 -649.2669677734375 448.5072937011719 53544.2421875 5.08480167388916 5.08480167388916 5.08480167388916
2220.0 2220.0 725.4557495117188 131.17906188964844 455.3845520019531 450.8890686035156 53828.5859375 5.081066131591797 5.081066131591797 5.081066131591797
2240.0 2240.0 723.005859375 131.62356567382812 -834.4905395507812 451.5086669921875 53902.55078125 5.086798667907715 5.086798667907715 5.086798667907715
2260.0 2260.0 726.0639038085938 131.06918334960938 10.171467781066895 447.9758605957031 53480.796875 5.079647064208984 5.079647064208984 5.079647064208984
2280.0 2280.0 733.2454833984375 129.78546142578125 449.7924499511719 450.03704833984375 53726.8671875 5.063008785247803 5.063008785247803 5.063008785247803
2300.0 2300.0 736.9465942382812 129.13365173339844 532.2985229492188 452.6395263671875 54037.55859375 5.054518699645996 5.054518699645996 5.054518699645996
2320.0 2320.0 733.1461181640625 129.8030548095703 162.95709228515625 447.0357971191406 53368.5703125 5.06323766708374 5.06323766708374 5.06323766708374
2340.0 2340.0 722.7368774414062 131.67254638671875 325.3799133300781 445.3163757324219 53163.30078125 5.087429523468018 5.087429523468018 5.087429523468018
2360.0 2360.0 735.2491455078125 129.43177795410156 -114.61947631835938 445.1197204589844 53139.8203125 5.05840539932251 5.05840539932251 5.05840539932251
2380.0 2380.0 720.6080322265625 132.06153869628906 -486.784423828125 455.30902099609375 54356.25390625 5.092434406280518 5.092434406280518 5.092434406280518
2400.0 2400.0 715.1146240234375 133.07601928710938 1351.257080078125 454.4266662597656 54250.9140625 5.105441093444824 5.105441093444824 5.105441093444824
2420.0 2420.0 723.4743041992188 131.538330078125 -174.266845703125 449.3902282714844 53649.6484375 5.085700511932373 5.085700511932373 5.085700511932373
2440.0 2440.0 712.98828125 133.47288513183594 -797.9556274414062 445.5559387207031 53191.8984375 5.110511302947998 5.110511302947998 5.110511302947998
2460.0 2460.0 723.9583740234375 131.45037841796875 -352.4880065917969 452.471923828125 54017.55078125 5.084566593170166 5.084566593170166 5.084566593170166
2480.0 2480.0 733.3192138671875 129.7724151611328 -938.8364868164062 452.27008056640625 53993.453125 5.062839031219482 5.062839031219482 5.062839031219482
2500.0 2500.0 730.5180053710938 130.27003479003906 168.81280517578125 451.2062683105469 53866.44921875 5.069302082061768 5.069302082061768 5.069302082061768
2520.0 2520.0 730.4125366210938 130.28884887695312 -487.4367370605469 438.14215087890625 52306.81640625 5.069546222686768 5.069546222686768 5.069546222686768
2540.0 2540.0 719.0538330078125 132.34698486328125 -496.4674987792969 452.917236328125 54070.71484375 5.096100807189941 5.096100807189941 5.096100807189941
2560.0 2560.0 725.5153198242188 131.1682891845703 463.345703125 445.7209777832031 53211.6015625 5.080926895141602 5.080926895141602 5.080926895141602
2580.0 2580.0 737.1784057617188 129.09304809570312 -834.7710571289062 449.191162109375 53625.88671875 5.053988933563232 5.053988933563232 5.053988933563232
2600.0 2600.0 728.2012939453125 130.68447875976562 -276.41314697265625 451.65863037109375 53920.45703125 5.074672222137451 5.074672222137451 5.074672222137451
2620.0 2620.0 723.714111328125 131.4947509765625 -367.0213928222656 449.986083984375 53720.78515625 5.08513879776001 5.08513879776001 5.08513879776001
2640.0 2640.0 726.477294921875 130.99459838867188 622.7398071289062 452.27716064453125 53994.30078125 5.078683376312256 5.078683376312256 5.078683376312256
2660.0 2660.0 731.5350952148438 130.0889129638672 345.138916015625 448.7366638183594 53571.625 5.066951751708984 5.066951751708984 5.066951751708984
2680.0 2680.0 728.9796752929688 130.54493713378906 841.88916015625 448.3619079589844 53526.8828125 5.0728654861450195 5.0728654861450195 5.0728654861450195
2700.0 2700.0 733.0651245117188 129.81739807128906 513.0321655273438 448.45867919921875 53538.4375 5.063424110412598 5.063424110412598 5.063424110412598
2720.0 2720.0 729.68603515625 130.41856384277344 -179.7151641845703 450.0938415527344 53733.6484375 5.07122802734375 5.07122802734375 5.07122802734375
2740.0 2740.0 729.9021606445312 130.37994384765625 -963.9800415039062 454.14801025390625 54217.64453125 5.070727348327637 5.070727348327637 5.070727348327637
2760.0 2760.0 725.6640625 131.1414031982422 295.5340270996094 447.6427917480469 53441.03515625 5.08057975769043 5.08057975769043 5.08057975769043
2780.0 2780.0 718.2279663085938 132.49916076660156 -722.6823120117188 442.6148986816406 52840.7890625 5.098053455352783 5.098053455352783 5.098053455352783
2800.0 2800.0 725.2713623046875 131.21241760253906 782.38134765625 454.4967346191406 54259.28125 5.081496715545654 5.081496715545654 5.081496715545654
2820.0 2820.0 736.7460327148438 129.16880798339844 159.0925750732422 451.1389465332031 53858.41796875 5.0549774169921875 5.0549774169921875 5.0549774169921875
2840.0 2840.0 741.8712768554688 128.2764434814453 -253.40907287597656 451.71136474609375 53926.75390625 5.043309688568115 5.043309688568115 5.043309688568115
2860.0 2860.0 717.339111328125 132.66334533691406 152.4027099609375 453.7852783203125 54174.34375 5.100158214569092 5.100158214569092 5.100158214569092
2880.0 2880.0 723.3351440429688 131.5636444091797 -277.2550354003906 449.07513427734375 53612.03125 5.086026668548584 5.086026668548584 5.086026668548584
2900.0 2900.0 730.7796630859375 130.223388671875 -524.1447143554688 455.3112487792969 54356.51953125 5.068696975708008 5.068696975708008 5.068696975708008
2920.0 2920.0 733.6566772460938 129.7127227783203 -47.77589797973633 452.97357177734375 54077.44140625 5.062062740325928 5.062062740325928 5.062062740325928
2940.0 2940.0 732.4324951171875 129.9295196533203 1455.3251953125 452.306396484375 53997.7890625 5.064881324768066 5.064881324768066 5.064881324768066
2960.0 2960.0 733.674560546875 129.70956420898438 -376.947265625 444.558349609375 53072.8046875 5.062021732330322 5.062021732330322 5.062021732330322
2980.0 2980.0 727.3597412109375 130.83567810058594 724.1082153320312 449.3312072753906 53642.6015625 5.076628684997559 5.076628684997559 5.076628684997559
3000.0 3000.0 725.3814086914062 131.1925048828125 -242.7295379638672 448.27154541015625 53516.09765625 5.081239700317383 5.081239700317383 5.081239700317383
3020.0 3020.0 737.9891967773438 128.9512176513672 1014.9846801757812 455.3057556152344 54355.859375 5.05213737487793 5.05213737487793 5.05213737487793
3040.0 3040.0 726.7531127929688 130.94488525390625 381.2779235839844 450.9220275878906 53832.51953125 5.078040599822998 5.078040599822998 5.078040599822998
3060.0 3060.0 737.2430419921875 129.08172607421875 269.3407897949219 455.46343994140625 54374.69140625 5.0538411140441895 5.0538411140441895 5.0538411140441895
3080.0 3080.0 731.6744995117188 130.0641326904297 -335.6583251953125 452.1742248535156 53982.01171875 5.066629886627197 5.066629886627197 5.066629886627197
3100.0 3100.0 733.7147827148438 129.70245361328125 240.07591247558594 441.1028747558594 52660.27734375 5.061929225921631 5.061929225921631 5.061929225921631
3120.0 3120.0 733.1118774414062 129.80911254882812 253.61256408691406 451.7107849121094 53926.68359375 5.063316345214844 5.063316345214844 5.063316345214844
3140.0 3140.0 743.0972900390625 128.06480407714844 1412.951171875 449.74066162109375 53691.484375 5.040534496307373 5.040534496307373 5.040534496307373
3160.0 3160.0 736.5830688476562 129.1973876953125 -279.58837890625 451.7974853515625 53937.03125 5.055350303649902 5.055350303649902 5.055350303649902
3180.0 3180.0 734.4002685546875 129.58139038085938 -137.75521850585938 447.8555603027344 53466.43359375 5.060353755950928 5.060353755950928 5.060353755950928
3200.0 3200.0 730.991943359375 130.18557739257812 -172.67640686035156 446.19927978515625 53268.703125 5.068206310272217 5.068206310272217 5.068206310272217
3220.0 3220.0 730.7423095703125 130.23004150390625 -480.2896423339844 457.47314453125 54614.61328125 5.068783283233643 5.068783283233643 5.068783283233643
3240.0 3240.0 726.3430786132812 131.01881408691406 -162.86434936523438 445.0657653808594 53133.37890625 5.078996181488037 5.078996181488037 5.078996181488037
3260.0 3260.0 722.3921508789062 131.73538208007812 1448.0364990234375 450.85809326171875 53824.88671875 5.088238716125488 5.088238716125488 5.088238716125488
3280.0 3280.0 727.7933959960938 130.75772094726562 267.7993469238281 447.8735656738281 53468.5859375 5.075620174407959 5.075620174407959 5.075620174407959
3300.0 3300.0 724.1613159179688 131.41354370117188 -65.571533203125 442.7520751953125 52857.1640625 5.084091663360596 5.084091663360596 5.084091663360596
3320.0 3320.0 725.7232055664062 131.13072204589844 666.0398559570312 447.04034423828125 53369.1171875 5.080441951751709 5.080441951751709 5.080441951751709
3340.0 3340.0 713.4059448242188 133.39474487304688 417.4610900878906 443.1089172363281 52899.765625 5.109513759613037 5.109513759613037 5.109513759613037
3360.0 3360.0 720.0078125 132.171630859375 -249.53855895996094 452.4483337402344 54014.734375 5.093849182128906 5.093849182128906 5.093849182128906
3380.0 3380.0 729.830322265625 130.3927764892578 -359.0165710449219 454.15936279296875 54219.0 5.07089376449585 5.07089376449585 5.07089376449585
3400.0 3400.0 730.9773559570312 130.18817138671875 343.8064270019531 447.2037353515625 53388.6171875 5.068240165710449 5.068240165710449 5.068240165710449
3420.0 3420.0 738.862060546875 128.7988739013672 -220.8177490234375 450.11053466796875 53735.640625 5.05014705657959 5.05014705657959 5.05014705657959
3440.0 3440.0 723.0485229492188 131.6157989501953 -289.0132141113281 452.3100891113281 53998.23046875 5.086698532104492 5.086698532104492 5.086698532104492
3460.0 3460.0 730.2973022460938 130.3094024658203 -465.3713073730469 449.4007263183594 53650.90234375 5.069812774658203 5.069812774658203 5.069812774658203
3480.0 3480.0 732.4219970703125 129.93138122558594 709.1502075195312 451.6163635253906 53915.41015625 5.064905643463135 5.064905643463135 5.064905643463135
3500.0 3500.0 719.4791259765625 132.2687530517578 -751.4662475585938 444.7210998535156 53092.234375 5.095096588134766 5.095096588134766 5.095096588134766
3520.0 3520.0 723.2374877929688 131.58140563964844 -276.0630798339844 449.8186340332031 53700.79296875 5.0862555503845215 5.0862555503845215 5.0862555503845215
3540.0 3540.0 736.2619018554688 129.2537384033203 159.9621124267578 457.1007995605469 54570.16015625 5.056085109710693 5.056085109710693 5.056085109710693
3560.0 3560.0 729.8189697265625 130.39480590820312 304.1275939941406 454.08648681640625 54210.3046875 5.070919990539551 5.070919990539551 5.070919990539551
3580.0 3580.0 726.5994262695312 130.9725799560547 -1082.1060791015625 451.05291748046875 53848.14453125 5.078398704528809 5.078398704528809 5.078398704528809
3600.0 3600.0 727.2962036132812 130.84710693359375 629.3629150390625 444.24658203125 53035.58203125 5.076776504516602 5.076776504516602 5.076776504516602
3620.0 3620.0 732.2261352539062 129.9661407470703 -214.7120361328125 449.3483581542969 53644.6484375 5.065357208251953 5.065357208251953 5.065357208251953
3640.0 3640.0 731.0889282226562 130.16830444335938 -547.9681396484375 444.3909912109375 53052.82421875 5.067982196807861 5.067982196807861 5.067982196807861
3660.0 3660.0 732.1741943359375 129.97535705566406 -437.8075256347656 450.568115234375 53790.2734375 5.065476894378662 5.065476894378662 5.065476894378662
3680.0 3680.0 721.3242797851562 131.93040466308594 -61.00034713745117 447.9344787597656 53475.8515625 5.090748310089111 5.090748310089111 5.090748310089111
3700.0 3700.0 719.9926147460938 132.17442321777344 182.408447265625 451.38360595703125 53887.625 5.0938849449157715 5.0938849449157715 5.0938849449157715
3720.0 3720.0 727.4464721679688 130.82008361816406 112.49646759033203 442.75933837890625 52858.03125 5.076426982879639 5.076426982879639 5.076426982879639
3740.0 3740.0 725.4612426757812 131.17807006835938 -165.86309814453125 456.02923583984375 54442.234375 5.081053256988525 5.081053256988525 5.081053256988525
3760.0 3760.0 729.1581420898438 130.5129852294922 244.87548828125 447.6934814453125 53447.0859375 5.072451591491699 5.072451591491699 5.072451591491699
3780.0 3780.0 721.9920043945312 131.8083953857422 -488.2357177734375 453.6492919921875 54158.109375 5.089178562164307 5.089178562164307 5.089178562164307
3800.0 3800.0 724.5465698242188 131.3436737060547 -409.7906494140625 452.7247009277344 54047.73046875 5.083190441131592 5.083190441131592 5.083190441131592
3820.0 3820.0 721.1880493164062 131.955322265625 584.3573608398438 448.7997131347656 53579.15234375 5.091068744659424 5.091068744659424 5.091068744659424
