#  Number of backbone atoms:500.0, calc_distances:True, lavg :1.5413478552416318
#  iFrame          Time(ps)     <Ree^2>/nl^2     6.0*<Rg^2>/nl^2      Cn_formula
#===============================================================================
       706        706.000         5.22         5.17          0.00
       707        707.000        23.77        20.88          0.00
       708        708.000         2.86         5.61          0.00
       709        709.000        33.99        15.31          0.00
       710        710.000         3.07         5.40          0.00
       711        711.000        18.08        11.76          0.00
       712        712.000         1.14         3.71          0.00
       713        713.000         3.72         4.10          0.00
       714        714.000         5.46         8.55          0.00
       715        715.000        17.24        18.43          0.00
       716        716.000        11.92        16.13          0.00
       717        717.000         9.69         9.53          0.00
       718        718.000         7.06         8.79          0.00
       719        719.000         3.98         5.39          0.00
       720        720.000         4.96         6.12          0.00
       721        721.000        29.40        23.35          0.00
       722        722.000         6.77        11.30          0.00
       723        723.000        19.49        16.62          0.00
       724        724.000        11.46        11.49          0.00
       725        725.000         8.85         5.47          0.00
       726        726.000         3.36         7.84          0.00
       727        727.000        14.05        12.41          0.00
       728        728.000        23.35        16.11          0.00
       729        729.000         2.04         3.78          0.00
       730        730.000        28.48        11.66          0.00
       731        731.000         3.46         5.48          0.00
       732        732.000         0.72         2.84          0.00
       733        733.000         1.26         6.56          0.00
       734        734.000         1.25         4.18          0.00
       735        735.000         6.18         5.69          0.00
       736        736.000        13.36         5.34          0.00
       737        737.000         4.69         5.27          0.00
       738        738.000         1.88         6.21          0.00
       739        739.000        16.45        17.71          0.00
       740        740.000        10.36         7.16          0.00
       741        741.000         7.31         6.68          0.00
       742        742.000         4.14         5.30          0.00
       743        743.000         8.61        11.16          0.00
       744        744.000         4.41         7.83          0.00
       745        745.000         4.34         5.29          0.00
       746        746.000         8.89        11.91          0.00
       747        747.000         5.19        10.00          0.00
       748        748.000         8.57        10.41          0.00
       749        749.000         6.05         8.25          0.00
       750        750.000         6.93         7.47          0.00
       751        751.000        11.68        12.62          0.00
       752        752.000         3.17         8.36          0.00
       753        753.000         0.23         2.14          0.00
       754        754.000        14.44        10.06          0.00
       755        755.000         8.76        13.00          0.00
       756        756.000         1.09         3.66          0.00
       757        757.000         2.71         7.35          0.00
       758        758.000         3.57         3.66          0.00
       759        759.000         6.41         6.07          0.00
       760        760.000        12.93        11.28          0.00
       761        761.000         8.30        14.34          0.00
       762        762.000         1.26         8.24          0.00
       763        763.000        17.42         8.05          0.00
       764        764.000        11.34        13.78          0.00
       765        765.000         7.16         7.28          0.00
       766        766.000         0.65         4.71          0.00
       767        767.000         0.82         5.41          0.00
       768        768.000        25.24        14.48          0.00
       769        769.000         4.75         5.13          0.00
       770        770.000         9.44         9.83          0.00
       771        771.000         7.67         8.96          0.00
       772        772.000         3.27         6.94          0.00
       773        773.000         9.14        10.17          0.00
       774        774.000        16.37        12.75          0.00
       775        775.000         6.14         6.66          0.00
       776        776.000         4.62         6.01          0.00
       777        777.000         5.20         4.34          0.00
       778        778.000         5.70         4.73          0.00
       779        779.000         8.63         4.58          0.00
       780        780.000         8.11         9.94          0.00
       781        781.000         2.32         2.90          0.00
       782        782.000         7.08        11.14          0.00
       783        783.000         8.95         8.23          0.00
       784        784.000        12.94        13.96          0.00
       785        785.000         7.08         4.92          0.00
       786        786.000         7.90         7.54          0.00
       787        787.000        10.10        11.62          0.00
       788        788.000         8.77        13.43          0.00
       789        789.000         3.34         5.41          0.00
       790        790.000         7.94         9.54          0.00
       791        791.000        14.82        14.12          0.00
       792        792.000         7.29         5.30          0.00
       793        793.000        11.87         9.38          0.00
       794        794.000         1.43         4.11          0.00
       795        795.000        33.56        22.66          0.00
       796        796.000         5.18        11.27          0.00
       797        797.000         4.04         8.61          0.00
       798        798.000         0.83         4.07          0.00
       799        799.000        19.15        15.88          0.00
       800        800.000         2.75         8.67          0.00
       801        801.000        10.74         8.66          0.00
       802        802.000         1.20         4.91          0.00
       803        803.000         0.66         7.57          0.00
       804        804.000        10.36         9.16          0.00
       805        805.000        10.16         7.39          0.00
       806        806.000         4.77         5.16          0.00
       807        807.000         1.76         4.92          0.00
       808        808.000         1.98         8.05          0.00
       809        809.000         5.32         5.51          0.00
       810        810.000        22.59        16.80          0.00
       811        811.000         4.00        11.35          0.00
       812        812.000         1.25         4.41          0.00
       813        813.000        13.34        12.09          0.00
       814        814.000         3.06        10.17          0.00
       815        815.000        12.75         8.63          0.00
       816        816.000        15.50        14.06          0.00
       817        817.000         9.32         4.89          0.00
       818        818.000         6.90         5.92          0.00
       819        819.000         3.04         5.52          0.00
       820        820.000        12.16        11.22          0.00
       821        821.000        12.28         6.31          0.00
       822        822.000         1.56         5.22          0.00
       823        823.000         4.74         8.60          0.00
       824        824.000         7.93         4.32          0.00
       825        825.000         3.63         5.17          0.00
       826        826.000         3.56        11.12          0.00
       827        827.000         5.74         5.51          0.00
       828        828.000         2.27         4.87          0.00
       829        829.000        30.72        26.51          0.00
       830        830.000         9.15         9.65          0.00
       831        831.000         8.35         8.45          0.00
       832        832.000        10.63         6.59          0.00
       833        833.000         4.54         7.72          0.00
       834        834.000        23.76        21.39          0.00
       835        835.000        14.96        15.64          0.00
       836        836.000        10.05        12.00          0.00
       837        837.000        12.27        14.04          0.00
       838        838.000        12.60        12.64          0.00
       839        839.000         8.88        10.04          0.00
       840        840.000        16.90         9.11          0.00
       841        841.000         5.55         6.49          0.00
       842        842.000         6.58        10.32          0.00
       843        843.000         3.66         5.52          0.00
       844        844.000         7.24         6.82          0.00
       845        845.000        14.13        10.39          0.00
       846        846.000         4.83         6.38          0.00
       847        847.000        17.99        16.35          0.00
       848        848.000         0.40         7.35          0.00
       849        849.000         5.17         3.33          0.00
       850        850.000         2.97         8.69          0.00
       851        851.000         6.36         8.19          0.00
       852        852.000        10.80         8.50          0.00
       853        853.000         2.59         2.58          0.00
       854        854.000         2.83         7.15          0.00
       855        855.000        14.58        12.44          0.00
       856        856.000        11.75        15.41          0.00
       857        857.000         8.89         7.42          0.00
       858        858.000         5.00         5.88          0.00
       859        859.000         7.89         6.71          0.00
       860        860.000         4.26         9.55          0.00
       861        861.000        19.40        12.59          0.00
       862        862.000         1.17         3.34          0.00
       863        863.000         8.60         5.35          0.00
       864        864.000         8.06         4.76          0.00
       865        865.000        17.33        12.02          0.00
       866        866.000        12.75        14.46          0.00
       867        867.000        15.98        12.77          0.00
       868        868.000         3.33         4.58          0.00
       869        869.000         1.30         4.42          0.00
       870        870.000         1.16         7.51          0.00
       871        871.000         9.73         9.11          0.00
       872        872.000        11.30        10.67          0.00
       873        873.000         6.22         5.25          0.00
       874        874.000         4.05        10.10          0.00
       875        875.000         3.30         5.06          0.00
       876        876.000        16.21        12.50          0.00
       877        877.000         6.31         9.40          0.00
       878        878.000         5.14         6.63          0.00
       879        879.000         1.45         2.56          0.00
       880        880.000        12.39         9.89          0.00
       881        881.000        24.73        15.83          0.00
       882        882.000        38.36        22.60          0.00
       883        883.000        16.03        13.28          0.00
       884        884.000         4.37         3.33          0.00
       885        885.000         1.88         3.39          0.00
       886        886.000        14.23         9.82          0.00
       887        887.000         2.35         5.46          0.00
       888        888.000         6.10         4.20          0.00
       889        889.000        24.68        15.36          0.00
       890        890.000         3.99         6.98          0.00
       891        891.000         7.26         7.30          0.00
       892        892.000         6.51         7.61          0.00
       893        893.000         6.30         6.42          0.00
       894        894.000         5.64         8.36          0.00
       895        895.000         0.52         8.95          0.00
       896        896.000         5.01         5.39          0.00
       897        897.000         2.22         2.93          0.00
       898        898.000         5.43         6.40          0.00
       899        899.000         7.99         3.95          0.00
       900        900.000        25.42        15.81          0.00
       901        901.000         9.21         5.40          0.00
       902        902.000         6.70         6.03          0.00
       903        903.000        11.76        11.06          0.00
       904        904.000         4.04         5.95          0.00
       905        905.000         1.70         7.75          0.00
       906        906.000         2.06         7.83          0.00
       907        907.000         4.04         5.67          0.00
       908        908.000         8.03        10.89          0.00
       909        909.000         5.26         5.29          0.00
       910        910.000         4.08         4.31          0.00
       911        911.000         9.01         7.45          0.00
       912        912.000         9.46         6.10          0.00
       913        913.000        12.66        12.09          0.00
       914        914.000         3.27         2.74          0.00
       915        915.000         5.15         5.83          0.00
       916        916.000         9.06        11.26          0.00
       917        917.000         8.06         6.76          0.00
       918        918.000         4.27         3.06          0.00
       919        919.000         5.48         5.77          0.00
       920        920.000         2.65         8.13          0.00
       921        921.000        16.27         9.48          0.00
       922        922.000        11.12        12.36          0.00
       923        923.000         6.00         5.51          0.00
       924        924.000        22.08        19.90          0.00
       925        925.000         0.55         5.43          0.00
       926        926.000        19.59        12.57          0.00
       927        927.000        14.62        10.26          0.00
       928        928.000         1.63         2.80          0.00
       929        929.000         8.99        10.02          0.00
       930        930.000         1.19         3.49          0.00
       931        931.000         2.97         4.78          0.00
       932        932.000         2.84         6.38          0.00
       933        933.000         5.36         8.70          0.00
       934        934.000         9.30        13.54          0.00
       935        935.000         6.81         6.36          0.00
       936        936.000        15.29         9.60          0.00
       937        937.000         3.46         4.19          0.00
       938        938.000         3.55         5.24          0.00
       939        939.000        18.86        10.79          0.00
       940        940.000         3.59         2.49          0.00
       941        941.000        30.79        19.33          0.00
       942        942.000        10.63         8.77          0.00
       943        943.000         3.86         3.69          0.00
       944        944.000         6.07         5.72          0.00
       945        945.000         7.67         8.23          0.00
       946        946.000        17.07         8.07          0.00
       947        947.000         1.55         6.17          0.00
       948        948.000        23.79        21.31          0.00
       949        949.000         7.69         6.59          0.00
       950        950.000         1.53         3.43          0.00
       951        951.000         4.18         7.79          0.00
       952        952.000         9.33        10.17          0.00
       953        953.000        11.70         7.20          0.00
       954        954.000         6.94         7.16          0.00
       955        955.000        14.68        12.92          0.00
       956        956.000        22.98        17.71          0.00
       957        957.000         2.38         3.79          0.00
       958        958.000         5.44         6.02          0.00
       959        959.000        11.56        13.26          0.00
       960        960.000         3.16         3.11          0.00
       961        961.000        11.08         6.72          0.00
       962        962.000         4.27         4.14          0.00
       963        963.000        16.16        14.06          0.00
       964        964.000        10.10         4.96          0.00
       965        965.000        10.67         9.79          0.00
       966        966.000         7.66         7.31          0.00
       967        967.000        10.01         9.85          0.00
       968        968.000         7.26         7.31          0.00
       969        969.000         1.87        10.22          0.00
       970        970.000         1.10         7.18          0.00
       971        971.000         6.56         4.93          0.00
       972        972.000        13.79        11.16          0.00
       973        973.000         6.76         5.29          0.00
       974        974.000        29.09        17.68          0.00
       975        975.000         9.48         8.83          0.00
       976        976.000         5.40         6.93          0.00
       977        977.000         8.82         7.05          0.00
       978        978.000         1.57         7.72          0.00
       979        979.000         6.25         9.30          0.00
       980        980.000         8.88         5.30          0.00
       981        981.000         9.71         9.34          0.00
       982        982.000         0.29         2.13          0.00
       983        983.000         4.69         4.60          0.00
       984        984.000         1.91         4.38          0.00
       985        985.000         4.02         3.83          0.00
       986        986.000         7.83         7.31          0.00
       987        987.000        21.32        19.58          0.00
       988        988.000        16.45        10.17          0.00
       989        989.000         1.09         4.47          0.00
       990        990.000        24.29        14.03          0.00
       991        991.000         2.75         2.44          0.00
       992        992.000        12.44        11.69          0.00
       993        993.000        17.91         8.74          0.00
       994        994.000        18.29        10.39          0.00
       995        995.000        22.71        10.48          0.00
       996        996.000         4.82         6.21          0.00
       997        997.000        19.63         9.58          0.00
       998        998.000         2.81         8.67          0.00
       999        999.000        13.41         6.07          0.00
      1000       1000.000         7.85         8.52          0.00
