68  4.9910  6.2463  5.5352 
69  5.1078  6.2227  5.4835 
70  5.2372  6.2559  5.4032 
71  5.3001  6.1508  5.3603 
72  5.2503  5.9592  5.5053 
73  5.1779  5.6568  5.4978 
74  5.1059  5.4810  5.4353 
75  5.1153  5.2834  5.3303 
76  5.2104  5.2113  5.2344 
77  5.2482  5.1006  5.2109 
78  5.2722  5.0108  5.1799 
79  5.3447  4.9968  5.1456 
80  5.4314  4.8862  5.0816 
81  5.5885  4.8523  5.0370 
82  5.7077  4.8205  4.9214 
83  5.6655  4.7240  4.8674 
84  5.6937  4.6877  4.8328 
85  5.7729  4.6644  4.7820 
86  5.9474  4.4870  4.7961 
87  6.0492  4.3669  4.8853 
88  6.0467  4.3322  5.0486 
89  6.0777  4.1798  5.1908 
90  6.1430  4.0838  5.2691 
91  5.9977  3.9602  5.3845 
92  5.8970  3.8201  5.5506 
93  5.7652  3.8799  5.6397 
94  5.4477  3.8668  5.7282 
95  5.1990  3.8579  5.6590 
96  5.0179  3.8315  5.7089 
97  4.7787  3.9387  5.7312 
98  4.5776  3.8943  5.7659 
99  4.3601  3.9395  5.8174 
100  4.3902  4.0798  5.7779 
101  4.5162  4.1379  5.9250 
102  4.5080  4.1799  5.9262 
103  4.4663  4.3465  5.8303 
104  4.5281  4.3392  5.6694 
105  4.6604  4.2713  5.6383 
106  4.7220  4.4257  5.5903 
107  4.6466  4.6287  5.5637 
108  4.6071  4.8281  5.4864 
109  4.6308  5.0482  5.4033 
110  4.4032  5.2573  5.4491 
111  4.3522  5.3904  5.3754 
112  4.3692  5.5456  5.4090 
113  4.4186  5.5296  5.2574 
114  4.3477  5.4402  5.1267 
115  4.2905  5.4490  4.9821 
116  4.1852  5.4730  4.9270 
117  4.0692  5.4600  4.8024 
118  4.0904  5.4583  4.7786 
119  4.0891  5.3253  4.6535 
120  4.0208  5.2721  4.5344 
121  4.0937  5.1995  4.5516 
122  4.1339  5.1415  4.6609 
123  4.0509  5.1088  4.7440 
124  4.1064  5.0027  4.7318 
125  4.2516  4.9551  4.6992 
126  4.2608  4.8691  4.6722 
127  4.2816  4.8299  4.7349 
128  4.3290  4.7953  4.6781 
129  4.3698  4.7282  4.7254 
130  4.3730  4.6505  4.8390 
131  4.4626  4.6715  4.8858 
132  4.5844  4.6025  4.8930 
133  4.7325  4.5473  4.9709 
134  4.9036  4.4820  5.0164 
135  4.8575  4.4406  5.1027 
136  4.9688  4.4158  5.2557 
137  5.0495  4.4856  5.4370 
138  5.1419  4.5764  5.6195 
139  5.2014  4.6382  5.7994 
140  5.3930  4.6314  5.6993 
141  5.3684  4.7026  5.6953 
142  5.3128  4.7350  5.6480 
143  5.3767  4.8374  5.7878 
144  5.3929  4.9545  5.9082 
145  5.2849  4.9734  5.8602 
146  5.1977  5.0816  5.8409 
147  5.1595  5.1697  5.8782 
148  5.1464  5.3412  5.8156 
149  5.1622  5.3574  5.7765 
150  5.2217  5.2402  5.8302 
151  5.3007  5.3031  5.7641 
152  5.3214  5.3775  5.7405 
153  5.3030  5.3981  5.7153 
154  5.3170  5.4232  5.7369 
155  5.2801  5.4211  5.7367 
156  5.2063  5.3197  5.7802 
157  5.0933  5.3025  5.8119 
158  5.0431  5.2274  5.7695 
159  4.8820  5.1724  5.5599 
160  4.7850  5.1232  5.4579 
161  4.7083  5.1229  5.2689 
162  4.6379  5.1091  5.2131 
163  4.6874  5.2187  5.2691 
164  4.7973  5.3193  5.3580 
165  4.8754  5.2561  5.3547 
166  4.7984  5.3267  5.4891 
167  4.7691  5.3701  5.5093 
168  4.6855  5.4085  5.4359 
169  4.6589  5.3048  5.4509 
170  4.5872  5.2680  5.3350 
171  4.5341  5.2338  5.1997 
172  4.4530  5.0749  5.3021 
173  4.3595  5.1009  5.3516 
174  4.3846  4.9707  5.3245 
175  4.3605  5.0252  5.1165 
176  4.3709  4.9275  5.0862 
177  4.3110  4.9159  4.8993 
178  4.2645  4.7489  4.8080 
179  4.2864  4.7659  4.7697 
180  4.2487  4.8295  4.7162 
181  4.2576  4.7630  4.7223 
182  4.3901  4.6823  4.7701 
183  4.3400  4.6466  4.6943 
184  4.2438  4.5129  4.6814 
185  4.2569  4.5311  4.7347 
186  4.4057  4.4839  4.7713 
187  4.4637  4.4038  4.7726 
188  4.5039  4.4508  4.9514 
189  4.6263  4.6616  5.1041 
190  4.7225  4.7464  5.1970 
191  4.7024  4.7738  5.1520 
192  4.6389  4.7466  5.1175 
193  4.8377  4.7724  5.0872 
194  4.8464  4.9062  5.2208 
195  5.0220  4.9419  5.3814 
196  5.1670  4.9349  5.5992 
197  5.1071  4.7694  5.6413 
198  5.0724  4.7581  5.7041 
199  5.1662  4.7173  5.7361 
200  5.0122  4.6184  5.5920 
201  4.9821  4.5297  5.4178 
202  4.9982  4.5221  5.3079 
203  5.1022  4.5603  5.1791 
204  5.0698  4.5516  5.2191 
205  5.0031  4.6033  5.2708 
206  4.8831  4.6706  5.2925 
207  4.8302  4.7403  5.3279 
208  4.7979  4.7778  5.2632 
209  4.6658  4.6672  5.2050 
210  4.5466  4.5593  5.1309 
211  4.4616  4.4279  5.0511 
212  4.4062  4.4721  5.0070 
213  4.2875  4.3729  5.0556 
214  4.1744  4.2262  5.1420 
215  4.3188  4.1580  5.1831 
216  4.4022  4.1298  5.1690 
217  4.4636  4.1339  5.1098 
218  4.6436  3.9561  4.9892 
219  4.7898  4.0003  4.9183 
220  4.8138  3.9293  4.8842 
221  4.9049  4.0149  4.8384 
222  4.9225  4.0734  4.8094 
223  4.9837  4.1022  4.8701 
224  4.9691  4.3349  4.9255 
225  4.9278  4.4864  5.0530 
226  4.8543  4.6457  5.1199 
227  4.8112  4.6305  5.1613 
228  4.8074  4.6861  5.1668 
229  4.6666  4.5844  5.1419 
230  4.5034  4.6781  5.1191 
231  4.4875  4.6409  5.2063 
232  4.3964  4.6761  5.2644 
233  4.2644  4.5371  5.2071 
234  4.3285  4.4408  5.2324 
235  4.4594  4.4775  5.2705 
236  4.5651  4.5975  5.2422 
237  4.5645  4.5702  5.2505 
238  4.5690  4.4540  5.2439 
239  4.5442  4.4002  5.2255 
240  4.5513  4.4397  5.2429 
241  4.5652  4.4739  5.2612 
242  4.6887  4.3857  5.3063 
243  4.6952  4.4220  5.2807 
244  4.8082  4.4665  5.2865 
245  4.8368  4.4237  5.2127 
246  4.7366  4.4956  5.3381 
247  4.7925  4.6012  5.4677 
248  4.7411  4.6551  5.4099 
249  4.6642  4.6234  5.4481 
250  4.9301  4.5934  5.4351 
251  4.9132  4.6338  5.4039 
252  5.0084  4.7349  5.3230 
253  4.8996  4.7663  5.1971 
254  4.9306  4.8696  5.0511 
255  4.7139  4.9618  5.0485 
256  4.6486  5.1856  5.0913 
257  4.4882  5.2411  5.0552 
258  4.5288  5.4393  5.0109 
259  4.5346  5.5085  5.0284 
260  4.5818  5.5736  5.0616 
261  4.5169  5.6022  5.0731 
262  4.3304  5.6148  5.2084 
263  4.1456  5.7733  5.3530 
264  4.1838  5.6886  5.6430 
265  4.2069  5.6388  5.8099 
266  4.1624  5.6256  6.0685 
267  4.2276  5.4975  6.1374 
268  4.1985  5.6379  6.1374 
269  4.2078  5.7961  6.1044 
270  4.2718  5.7295  6.0696 
271  4.2893  5.6410  6.0219 
272  4.4298  5.5842  5.9665 
273  4.4627  5.4565  5.8717 
274  4.5793  5.5445  5.7945 
275  4.6263  5.5914  5.6894 
276  4.7702  5.5867  5.5631 
277  4.8844  5.5812  5.4149 
278  4.9570  5.4886  5.2830 
279  4.9432  5.4492  5.1718 
280  4.9409  5.3677  5.1057 
281  4.9510  5.3786  5.0423 
282  5.0056  5.3516  5.0641 
283  4.9202  5.3219  5.1082 
284  4.9199  5.3690  5.1728 
285  4.9681  5.4537  5.2141 
286  4.9522  5.7628  5.4608 
287  4.7229  5.9324  5.5125 
288  4.5586  5.9340  5.4962 
289  4.5642  5.8910  5.4308 
290  4.5014  5.7227  5.4537 
291  4.4550  5.5727  5.4203 
292  4.2992  5.3956  5.2218 
293  4.3220  5.4181  5.2312 
294  4.2975  5.4909  5.1586 
295  4.3408  5.6312  5.1763 
296  4.2473  5.6578  5.2064 
297  4.2821  5.6979  5.3609 
298  4.2511  5.6561  5.5580 
299  4.2935  5.6358  5.6762 
300  4.4755  5.7744  5.8919 
Rg_min_max: 3.8201 6.8560
