0.0 385 5.150846210448859e-05
1.0 416 5.565589671549936e-05
2.0 350 4.682587464044417e-05
3.0 377 5.0438156398421294e-05
4.0 395 5.284634423707271e-05
5.0 371 4.9635427118870825e-05
6.0 405 5.4184226369656826e-05
7.0 410 5.4853167435948886e-05
8.0 453 6.06060606060606e-05
9.0 448 5.993711953976854e-05
10.0 440 5.8866813833701244e-05
11.0 518 6.930229446785737e-05
12.0 572 7.652685798381162e-05
13.0 575 7.692822262358686e-05
14.0 618 8.268111579369857e-05
15.0 659 8.816643253729345e-05
16.0 730 9.76653956786407e-05
17.0 760 0.00010167904207639306
18.0 892 0.00011933908622650344
19.0 942 0.00012602849688942404
20.0 1032 0.0001380694360826811
21.0 1087 0.00014542778781189377
22.0 1239 0.00016576359622717238
23.0 1371 0.00018342364037728274
24.0 1457 0.00019492942671750618
25.0 1635 0.00021874372867750348
26.0 1829 0.0002446986420496354
27.0 1945 0.0002602180747876112
28.0 2300 0.00030771289049434745
29.0 2590 0.00034651147233928685
30.0 2762 0.00036952304501973373
31.0 3127 0.0004183557428590541
32.0 3605 0.00048230650879657497
33.0 3840 0.0005137467389123018
34.0 4503 0.0006024483243026289
35.0 4944 0.0006614489263495885
36.0 5396 0.0007219211987423908
37.0 6174 0.0008260084286574352
38.0 6790 0.0009084219680246169
39.0 7559 0.0010113051040203356
40.0 8140 0.0010890360559234731
41.0 9226 0.0012343300555221085
42.0 10188 0.0013630343166767007
43.0 11189 0.001496956318148371
44.0 12033 0.0016098735701384707
45.0 12976 0.0017360358552411532
46.0 14349 0.0019197270720449527
47.0 15375 0.0020569937788480833
48.0 16845 0.002253662452337949
49.0 18122 0.002424510000668941
50.0 19264 0.0025772961402100473
51.0 20460 0.002737306843267108
52.0 21754 0.002910428791223493
53.0 23090 0.003089169844136731
54.0 24084 0.003222155328115593
55.0 25391 0.003397016522844337
56.0 26365 0.0035273262425580304
57.0 27433 0.0036702120543180144
58.0 28081 0.003756906816509465
59.0 28718 0.0038421299083550736
60.0 29440 0.003938724998327647
61.0 29834 0.003991437554351461
62.0 30473 0.004076928222623587
63.0 30573 0.004090307043949428
64.0 30562 0.0040888353736035854
65.0 30416 0.004069302294467857
66.0 30239 0.004045621780721118
67.0 30032 0.004017927620576627
68.0 29748 0.003979931768011238
69.0 28822 0.0038560438825339482
70.0 28320 0.0037888821994782255
71.0 27347 0.003658706267977791
72.0 26565 0.003554083885209713
73.0 25629 0.003428858117599839
74.0 24414 0.0032663054384908688
75.0 23389 0.0031291725199009963
76.0 22113 0.002958458759783263
77.0 21321 0.002852498494882601
78.0 19642 0.002627868084821727
79.0 19202 0.002569001270988026
80.0 17720 0.0023707271389390595
81.0 16500 0.002207505518763797
82.0 15792 0.002112783463776841
83.0 14702 0.001966954311325172
84.0 13834 0.0018508261422168705
85.0 12851 0.0017193123285838517
86.0 12032 0.0016097397819252123
87.0 11090 0.0014837112850357881
88.0 10418 0.0013938056057261354
89.0 9662 0.001292661716502776
90.0 9036 0.0012089102950030102
91.0 8356 0.00111793430998729
92.0 7783 0.00104127366379022
93.0 7224 0.0009664860525787677
94.0 6675 0.0008930363234998995
95.0 6241 0.0008349722389457488
96.0 5883 0.0007870760585992374
97.0 5500 0.0007358351729212655
98.0 5142 0.0006879389925747541
99.0 4929 0.0006594421031507124
100.0 4569 0.0006112783463776841
101.0 4356 0.0005827814569536423
102.0 4125 0.0005518763796909492
103.0 3818 0.0005108033982206167
104.0 3713 0.0004967556358284835
105.0 3543 0.00047401163957455346
106.0 3312 0.0004431065623118603
107.0 3234 0.0004326710816777042
108.0 3110 0.00041608134323366106
109.0 2949 0.0003945414408990568
110.0 2946 0.0003941400762592815
111.0 2899 0.0003878520302361362
112.0 2854 0.00038183156063950765
113.0 2818 0.0003770151849622048
114.0 2718 0.0003636363636363636
115.0 2710 0.0003625660579302963
116.0 2673 0.0003576158940397351
117.0 2621 0.00035065890695029764
118.0 2783 0.0003723325974981604
119.0 2779 0.00037179744464512675
120.0 2798 0.00037433942069703657
121.0 2741 0.00036671349254130707
122.0 2886 0.0003861127834637768
123.0 3017 0.00040363903940062877
124.0 3086 0.0004128704261154592
125.0 3220 0.00043079804669208637
126.0 3302 0.00044176868017927617
127.0 3504 0.0004687938992574754
128.0 3685 0.000493009565857248
129.0 3801 0.0005085289985952237
130.0 4068 0.0005442504515352197
131.0 4263 0.00057033915312061
132.0 4587 0.0006136865342163355
133.0 4852 0.0006491404107298146
134.0 5219 0.0006982406849956518
135.0 5780 0.0007732958726336209
136.0 6039 0.0008079470198675496
137.0 6479 0.0008668138337012509
138.0 7196 0.0009627399826075322
139.0 7698 0.001029901665663255
140.0 8484 0.0011350592012843667
141.0 9231 0.0012349989965884005
142.0 10210 0.0013659776573683858
143.0 11115 0.0014870559903672484
144.0 12013 0.0016071978058733024
145.0 13224 0.0017692153321292392
146.0 14741 0.0019721720516422503
147.0 16159 0.0021618837380426785
148.0 17938 0.002399892969429393
149.0 19661 0.002630410060873637
150.0 21468 0.002872165362231587
151.0 23767 0.003179744464512676
152.0 26418 0.003534417017860726
153.0 29010 0.0038811960666265298
154.0 31714 0.0042429593952772755
155.0 34422 0.0046052578767810555
156.0 37714 0.005045688674827747
157.0 41640 0.005570941200080272
158.0 45355 0.006067964412335273
159.0 49126 0.006572479764532744
160.0 53799 0.007197672085089303
161.0 57911 0.007747809218007893
162.0 62872 0.008411532543982874
163.0 67719 0.009060004013646396
164.0 71824 0.009609204629072178
165.0 77165 0.010323767476085356
166.0 82282 0.01100836176332865
