0.0 0 0.0
0.5 0 0.0
1.0 0 0.0
1.5 0 0.0
2.0 0 0.0
2.5 0 0.0
3.0 0 0.0
3.5 0 0.0
4.0 0 0.0
4.5 0 0.0
5.0 0 0.0
5.5 0 0.0
6.0 0 0.0
6.5 0 0.0
7.0 0 0.0
7.5 0 0.0
8.0 0 0.0
8.5 0 0.0
9.0 0 0.0
9.5 0 0.0
10.0 0 0.0
10.5 0 0.0
11.0 0 0.0
11.5 0 0.0
12.0 0 0.0
12.5 0 0.0
13.0 0 0.0
13.5 0 0.0
14.0 0 0.0
14.5 0 0.0
15.0 0 0.0
15.5 0 0.0
16.0 0 0.0
16.5 0 0.0
17.0 0 0.0
17.5 0 0.0
18.0 0 0.0
18.5 0 0.0
19.0 0 0.0
19.5 0 0.0
20.0 0 0.0
20.5 0 0.0
21.0 0 0.0
21.5 0 0.0
22.0 0 0.0
22.5 0 0.0
23.0 0 0.0
23.5 0 0.0
24.0 0 0.0
24.5 0 0.0
25.0 0 0.0
25.5 0 0.0
26.0 0 0.0
26.5 0 0.0
27.0 0 0.0
27.5 0 0.0
28.0 0 0.0
28.5 0 0.0
29.0 0 0.0
29.5 0 0.0
30.0 0 0.0
30.5 0 0.0
31.0 0 0.0
31.5 0 0.0
32.0 0 0.0
32.5 0 0.0
33.0 0 0.0
33.5 0 0.0
34.0 0 0.0
34.5 0 0.0
35.0 0 0.0
35.5 0 0.0
36.0 0 0.0
36.5 0 0.0
37.0 0 0.0
37.5 0 0.0
38.0 0 0.0
38.5 0 0.0
39.0 0 0.0
39.5 0 0.0
40.0 0 0.0
40.5 0 0.0
41.0 0 0.0
41.5 0 0.0
42.0 0 0.0
42.5 0 0.0
43.0 0 0.0
43.5 0 0.0
44.0 0 0.0
44.5 0 0.0
45.0 0 0.0
45.5 0 0.0
46.0 0 0.0
46.5 0 0.0
47.0 0 0.0
47.5 0 0.0
48.0 0 0.0
48.5 0 0.0
49.0 0 0.0
49.5 0 0.0
50.0 0 0.0
50.5 0 0.0
51.0 0 0.0
51.5 0 0.0
52.0 0 0.0
52.5 0 0.0
53.0 0 0.0
53.5 0 0.0
54.0 0 0.0
54.5 0 0.0
55.0 0 0.0
55.5 0 0.0
56.0 0 0.0
56.5 0 0.0
57.0 0 0.0
57.5 0 0.0
58.0 0 0.0
58.5 0 0.0
59.0 0 0.0
59.5 0 0.0
60.0 0 0.0
60.5 0 0.0
61.0 0 0.0
61.5 0 0.0
62.0 0 0.0
62.5 0 0.0
63.0 0 0.0
63.5 0 0.0
64.0 0 0.0
64.5 0 0.0
65.0 0 0.0
65.5 0 0.0
66.0 0 0.0
66.5 0 0.0
67.0 0 0.0
67.5 0 0.0
68.0 0 0.0
68.5 0 0.0
69.0 0 0.0
69.5 0 0.0
70.0 0 0.0
70.5 0 0.0
71.0 0 0.0
71.5 0 0.0
72.0 0 0.0
72.5 0 0.0
73.0 0 0.0
73.5 0 0.0
74.0 0 0.0
74.5 0 0.0
75.0 0 0.0
75.5 0 0.0
76.0 0 0.0
76.5 0 0.0
77.0 0 0.0
77.5 0 0.0
78.0 0 0.0
78.5 0 0.0
79.0 0 0.0
79.5 0 0.0
80.0 0 0.0
80.5 0 0.0
81.0 0 0.0
81.5 0 0.0
82.0 0 0.0
82.5 0 0.0
83.0 0 0.0
83.5 0 0.0
84.0 0 0.0
84.5 0 0.0
85.0 0 0.0
85.5 0 0.0
86.0 0 0.0
86.5 0 0.0
87.0 0 0.0
87.5 0 0.0
88.0 0 0.0
88.5 0 0.0
89.0 2 5.340739158299509e-07
89.5 0 0.0
90.0 3 8.011108737449263e-07
90.5 1 2.6703695791497543e-07
91.0 4 1.0681478316599017e-06
91.5 7 1.869258705404828e-06
92.0 18 4.806665242469558e-06
92.5 22 5.8748130741294595e-06
93.0 40 1.0681478316599017e-05
93.5 65 1.7357402264473403e-05
94.0 105 2.803888058107242e-05
94.5 132 3.524887844477676e-05
95.0 214 5.714590899380474e-05
95.5 320 8.545182653279214e-05
96.0 514 0.00013725699636829737
96.5 659 0.0001759773552659688
97.0 928 0.0002478102969450972
97.5 1296 0.00034607989745780816
98.0 1901 0.0005076372569963683
98.5 2645 0.00070631275368511
99.0 3467 0.0009258171330912198
99.5 4813 0.0012852488784447767
100.0 6518 0.0017405468916898098
100.5 8601 0.0022967848750267035
101.0 11180 0.0029854731894894252
101.5 14375 0.003838656270027772
102.0 18387 0.004910008545182653
102.5 23524 0.006281777397991882
103.0 29587 0.007900822473830378
103.5 36759 0.009816011535996582
104.0 45291 0.012094370860927153
104.5 55026 0.014693975646229438
105.0 66267 0.017695738090151677
105.5 78745 0.02102782525101474
106.0 93376 0.024934842982268744
106.5 108163 0.02888351847895749
107.0 125242 0.03344424268318735
107.5 142671 0.03809842982268746
108.0 161356 0.043088015381328774
108.5 180164 0.048110446485793636
109.0 200173 0.05345358897671438
109.5 219246 0.0585467848750267
110.0 237879 0.06352248451185644
110.5 253962 0.067817239906003
111.0 269124 0.07186605426190985
111.5 282971 0.07556371501815852
112.0 293222 0.07830111087374493
112.5 300327 0.08019840845973082
113.0 306214 0.08177045503097628
113.5 308445 0.0823662144840846
114.0 305592 0.08160435804315318
114.5 301744 0.08057679982909635
115.0 293227 0.0783024460585345
115.5 283323 0.07565771202734459
116.0 269320 0.07191839350566118
116.5 254138 0.06786423841059602
117.0 237737 0.06348456526383252
117.5 219577 0.05863517410809656
118.0 200114 0.0534378337961974
118.5 181242 0.048398312326425975
119.0 162034 0.04326906643879513
119.5 143782 0.038395107882931
120.0 125814 0.03359698782311472
120.5 109051 0.029120647297585987
121.0 94147 0.02514072847682119
121.5 79400 0.02120273445844905
122.0 66625 0.01779133732108524
122.5 54899 0.014660061952574237
123.0 45522 0.012156056398205512
123.5 37208 0.009935911130100407
124.0 29803 0.007958502456740013
124.5 23931 0.006390461439863277
125.0 18790 0.0050176244392223885
125.5 14697 0.003924642170476394
