#Time(ps) Temperature(K) Density(g/cm^3)
  1112.0, 476.0,  0.9840
  1116.0, 476.3,  0.9839
  1120.0, 475.5,  0.9883
  1124.0, 478.0,  0.9867
  1128.0, 480.1,  0.9878
  1132.0, 472.9,  0.9903
  1136.0, 473.7,  0.9886
  1140.0, 473.7,  0.9936
  1144.0, 471.1,  0.9928
  1148.0, 470.6,  0.9808
  1152.0, 465.1,  0.9751
  1156.0, 465.6,  0.9783
  1160.0, 471.0,  0.9841
  1164.0, 467.0,  0.9848
  1168.0, 467.8,  0.9850
  1172.0, 468.3,  0.9825
  1176.0, 464.0,  0.9809
  1180.0, 461.0,  0.9790
  1184.0, 459.4,  0.9780
  1188.0, 459.3,  0.9829
  1192.0, 463.3,  0.9795
  1196.0, 460.9,  0.9843
  1200.0, 461.0,  0.9834
  1204.0, 456.5,  0.9885
  1208.0, 457.5,  0.9865
  1212.0, 460.0,  0.9854
  1216.0, 457.0,  0.9870
  1220.0, 454.3,  0.9938
  1224.0, 454.5,  1.0007
  1228.0, 450.8,  1.0051
  1232.0, 455.5,  1.0004
  1236.0, 454.1,  1.0006
  1240.0, 454.6,  1.0063
  1244.0, 450.3,  0.9976
  1248.0, 449.3,  1.0076
  1252.0, 448.9,  0.9972
  1256.0, 449.2,  0.9966
  1260.0, 449.9,  0.9938
  1264.0, 448.7,  1.0014
  1268.0, 446.7,  1.0025
  1272.0, 449.7,  1.0041
  1276.0, 444.7,  1.0063
  1280.0, 445.4,  1.0073
  1284.0, 446.8,  1.0057
  1288.0, 437.4,  1.0037
  1292.0, 444.8,  1.0032
  1296.0, 441.3,  1.0144
  1300.0, 433.7,  1.0037
  1304.0, 439.2,  1.0065
  1308.0, 439.2,  1.0080
  1312.0, 439.2,  1.0097
  1316.0, 436.3,  1.0088
  1320.0, 437.0,  1.0053
  1324.0, 436.6,  1.0071
  1328.0, 433.1,  1.0057
  1332.0, 437.6,  1.0086
  1336.0, 433.0,  1.0109
  1340.0, 429.8,  1.0046
  1344.0, 431.1,  1.0113
  1348.0, 428.9,  1.0120
  1352.0, 431.5,  1.0063
  1356.0, 428.3,  1.0087
  1360.0, 431.5,  1.0103
  1364.0, 428.1,  1.0166
  1368.0, 427.0,  1.0194
  1372.0, 423.7,  1.0203
  1376.0, 425.6,  1.0195
  1380.0, 425.4,  1.0206
