#  iFrame          Time(ps)     <Rg^2>(A^2)     stdRg^2(A^2)     <Rg^2>/M(molnm2/kg)
#===================================================================================
         0          0.000      1236.59       533.99        1.762
        50    1000000.000      1665.22       658.23        2.373
       100    2000000.000      1729.43       872.00        2.465
       150    3000000.000      1800.76      1009.91        2.566
