# ibin(Angstroms) PDF(A-1)
#=========================
    0.5000     0.0250
    1.5000     0.1025
    2.5000     0.1000
    3.5000     0.1150
    4.5000     0.1100
    5.5000     0.1075
    6.5000     0.1025
    7.5000     0.0975
    8.5000     0.0775
    9.5000     0.0600
   10.5000     0.0525
   11.5000     0.0275
   12.5000     0.0075
   13.5000     0.0100
   14.5000     0.0025
   15.5000     0.0000
   16.5000     0.0025
