0.10 0.0000
0.30 0.0000
0.50 0.0000
0.70 0.0000
0.90 0.0000
1.10 0.0000
1.30 0.0000
1.50 0.0000
1.70 0.0000
1.90 0.0000
2.10 0.0000
2.30 0.0000
2.50 0.0006
2.70 0.0015
2.90 0.0064
3.10 0.0214
3.30 0.0545
3.50 0.1154
3.70 0.2167
3.90 0.3409
4.10 0.4583
4.30 0.5582
4.50 0.6557
4.70 0.7457
4.90 0.8316
5.10 0.9018
5.30 0.9556
5.50 0.9878
5.70 1.0040
5.90 1.0155
6.10 1.0162
6.30 1.0157
6.50 1.0102
6.70 1.0076
6.90 0.9951
7.10 0.9866
7.30 0.9806
7.50 0.9733
7.70 0.9649
7.90 0.9630
8.10 0.9592
8.30 0.9600
8.50 0.9663
8.70 0.9721
8.90 0.9783
9.10 0.9834
9.30 0.9926
9.50 0.9996
9.70 1.0053
9.90 1.0110
10.10 1.0141
10.30 1.0156
10.50 1.0186
10.70 1.0180
10.90 1.0163
11.10 1.0168
11.30 1.0122
11.50 1.0098
11.70 1.0080
11.90 1.0041
12.10 1.0029
12.30 1.0006
12.50 0.9992
12.70 0.9973
12.90 0.9973
13.10 0.9963
13.30 0.9979
13.50 0.9955
13.70 0.9994
13.90 0.9994
14.10 1.0002
14.30 1.0006
14.50 1.0038
14.70 1.0039
14.90 1.0028
15.10 1.0041
15.30 1.0055
15.50 1.0056
15.70 1.0056
15.90 1.0054
16.10 1.0052
16.30 1.0040
16.50 1.0039
16.70 1.0037
16.90 1.0023
17.10 1.0032
17.30 1.0019
17.50 1.0012
17.70 1.0017
17.90 1.0016
18.10 1.0022
18.30 1.0013
18.50 1.0015
18.70 1.0028
18.90 1.0017
19.10 1.0028
19.30 1.0013
19.50 1.0032
19.70 1.0025
19.90 1.0036
