0.10 0.0000
0.30 0.0000
0.50 0.0000
0.70 0.0000
0.90 0.0000
1.10 0.0000
1.30 0.0000
1.50 0.0000
1.70 0.0000
1.90 0.0000
2.10 0.0000
2.30 0.0000
2.50 0.0009
2.70 0.0037
2.90 0.0117
3.10 0.0302
3.30 0.0659
3.50 0.1304
3.70 0.2386
3.90 0.3751
4.10 0.5126
4.30 0.6364
4.50 0.7555
4.70 0.8679
4.90 0.9664
5.10 1.0403
5.30 1.0966
5.50 1.1278
5.70 1.1309
5.90 1.1280
6.10 1.1164
6.30 1.0899
6.50 1.0625
6.70 1.0523
6.90 1.0292
7.10 1.0094
7.30 0.9933
7.50 0.9778
7.70 0.9648
7.90 0.9622
8.10 0.9584
8.30 0.9592
8.50 0.9655
8.70 0.9713
8.90 0.9775
9.10 0.9826
9.30 0.9917
9.50 0.9988
9.70 1.0045
9.90 1.0102
10.10 1.0133
10.30 1.0148
10.50 1.0177
10.70 1.0172
10.90 1.0155
11.10 1.0159
11.30 1.0113
11.50 1.0090
11.70 1.0071
11.90 1.0033
12.10 1.0021
12.30 0.9998
12.50 0.9984
12.70 0.9965
12.90 0.9965
13.10 0.9955
13.30 0.9971
13.50 0.9947
13.70 0.9986
13.90 0.9986
14.10 0.9994
14.30 0.9998
14.50 1.0030
14.70 1.0031
14.90 1.0019
15.10 1.0033
15.30 1.0047
15.50 1.0048
15.70 1.0047
15.90 1.0046
16.10 1.0044
16.30 1.0032
16.50 1.0031
16.70 1.0029
16.90 1.0015
17.10 1.0024
17.30 1.0011
17.50 1.0004
17.70 1.0009
17.90 1.0008
18.10 1.0014
18.30 1.0004
18.50 1.0007
18.70 1.0020
18.90 1.0008
19.10 1.0020
19.30 1.0005
19.50 1.0024
19.70 1.0017
19.90 1.0028
