 Time Density Volume Pressure Temperature "Kin. Energy" Box-X Box-Y Box-Z
3.6 3.6 99.39847564697266 16.972537994384766 -342.8481750488281 367.39990234375 325.3290100097656 2.5698962211608887 2.5698962211608887 2.5698962211608887
3.7 3.7 99.4159927368164 16.969547271728516 82.25411987304688 386.5479736328125 342.2844543457031 2.5697453022003174 2.5697453022003174 2.5697453022003174
3.8000000000000003 3.8000000000000003 99.42778015136719 16.9675350189209 -78.62137603759766 498.0667419433594 441.03326416015625 2.56964373588562 2.56964373588562 2.56964373588562
3.9 3.9 99.4809341430664 16.95846939086914 598.2698364257812 526.0755004882812 465.8346862792969 2.569185972213745 2.569185972213745 2.569185972213745
4.0 4.0 99.4422378540039 16.965068817138672 57.01194381713867 413.34375 366.0118408203125 2.569519281387329 2.569519281387329 2.569519281387329
4.1 4.1 99.41712951660156 16.96935272216797 -31.525827407836914 386.75384521484375 342.46673583984375 2.569735527038574 2.569735527038574 2.569735527038574
4.2 4.2 99.45706176757812 16.962539672851562 -268.18719482421875 475.30352783203125 420.8765869140625 2.5693914890289307 2.5693914890289307 2.5693914890289307
4.3 4.3 99.42462921142578 16.96807289123535 -201.92555236816406 487.9996643066406 432.1189270019531 2.5696709156036377 2.5696709156036377 2.5696709156036377
4.4 4.4 99.38282775878906 16.975210189819336 -398.0461120605469 453.8725280761719 401.89971923828125 2.57003116607666 2.57003116607666 2.57003116607666
4.5 4.5 99.44471740722656 16.964645385742188 -0.04272715374827385 295.2306213378906 261.423828125 2.56949782371521 2.56949782371521 2.56949782371521
4.6000000000000005 4.6000000000000005 99.44959259033203 16.96381378173828 -606.6599731445312 516.0003051757812 456.9132080078125 2.569455862045288 2.569455862045288 2.569455862045288
4.7 4.7 99.4209976196289 16.968692779541016 442.1189880371094 563.123779296875 498.640625 2.5697021484375 2.5697021484375 2.5697021484375
4.8 4.8 99.414306640625 16.96983528137207 -411.8654479980469 443.95233154296875 393.1154479980469 2.5697598457336426 2.5697598457336426 2.5697598457336426
4.9 4.9 99.34947204589844 16.98090934753418 -144.5816192626953 467.6441955566406 414.0943603515625 2.5703186988830566 2.5703186988830566 2.5703186988830566
5.0 5.0 99.3610610961914 16.97892951965332 -282.039794921875 451.697265625 399.9735107421875 2.570218801498413 2.570218801498413 2.570218801498413
5.1000000000000005 5.1000000000000005 99.38932800292969 16.97410011291504 119.98644256591797 474.4736328125 420.1417541503906 2.5699751377105713 2.5699751377105713 2.5699751377105713
5.2 5.2 99.36760711669922 16.97780990600586 43.76060104370117 428.4212951660156 379.36285400390625 2.570162296295166 2.570162296295166 2.570162296295166
5.3 5.3 99.40229797363281 16.971885681152344 -7.386025905609131 480.8849792480469 425.8189392089844 2.5698633193969727 2.5698633193969727 2.5698633193969727
5.4 5.4 99.45613861083984 16.962697982788086 285.5605773925781 471.23480224609375 417.2738342285156 2.56939959526062 2.56939959526062 2.56939959526062
5.5 5.5 99.44572448730469 16.964473724365234 228.2376708984375 395.3224792480469 350.05419921875 2.5694892406463623 2.5694892406463623 2.5694892406463623
5.6000000000000005 5.6000000000000005 99.50003051757812 16.955215454101562 285.6994323730469 424.4655456542969 375.860107421875 2.569021701812744 2.569021701812744 2.569021701812744
5.7 5.7 99.33769989013672 16.982921600341797 -561.5867309570312 453.68597412109375 401.7344970703125 2.570420265197754 2.570420265197754 2.570420265197754
5.8 5.8 99.38443756103516 16.97493553161621 -263.0365905761719 478.40582275390625 423.6236572265625 2.5700173377990723 2.5700173377990723 2.5700173377990723
5.9 5.9 99.40111541748047 16.972087860107422 -763.5036010742188 410.9229736328125 363.8682861328125 2.569873571395874 2.569873571395874 2.569873571395874
6.0 6.0 99.45169830322266 16.963455200195312 192.25099182128906 395.0260925292969 349.791748046875 2.5694377422332764 2.5694377422332764 2.5694377422332764
6.1000000000000005 6.1000000000000005 99.43085479736328 16.967010498046875 85.88870239257812 475.2278747558594 420.80963134765625 2.56961727142334 2.56961727142334 2.56961727142334
6.2 6.2 99.43777465820312 16.965829849243164 0.5627238154411316 482.8053894042969 427.5194396972656 2.5695576667785645 2.5695576667785645 2.5695576667785645
