 Time "Bond energy" "Non-Bonded energy" "Dispersion correction" "Potential energy"
700.0 700.0 79724.26690640001 -6584.626484 -1128.3660984800001 73139.637912
710.0 710.0 80128.03252960001 -6471.2208376 -1130.6314416 73656.80960000001
720.0 720.0 78812.3109696 -6463.0913256 -1137.19061472 72349.217552
730.0 730.0 79027.2928392 -6771.617812 -1143.05976256 72255.675864
740.0 740.0 79619.976104 -6548.3629192 -1134.16344888 73071.61444
750.0 750.0 79742.9179232 -7031.0504976 -1140.45267032 72711.865752
760.0 760.0 80654.15923280001 -6625.165678400001 -1137.3083106400002 74028.993136
770.0 770.0 79463.30831600001 -6937.161119200001 -1132.4500172 72526.14636000001
780.0 780.0 79493.84565840001 -6910.257162400001 -1131.33724056 72583.588496
790.0 790.0 79402.3959704 -7087.8290512 -1144.7998044800001 72314.56984800001
800.0 800.0 79009.3493368 -6362.129731999999 -1136.98974088 72647.21876799999
810.0 810.0 78955.6025096 -6510.155049600001 -1141.28026552 72445.449552
820.0 820.0 79413.37897040001 -6755.3248976 -1137.30257856 72658.055328
830.0 830.0 79643.7039864 -6884.6477352 -1139.1719479199999 72759.052904
840.0 840.0 79403.04783760001 -6724.3252232 -1132.63503368 72678.72428800001
850.0 850.0 79683.2896472 -6446.3323136 -1137.53261488 73236.957752
860.0 860.0 79809.71548320001 -6790.4617112000005 -1130.58462264 73019.255864
870.0 870.0 79420.1938696 -6655.490892 -1129.426868 72764.701304
880.0 880.0 79610.8951504 -6792.298487200001 -1137.9994656000001 72818.59540800001
890.0 890.0 79935.8814928 -7272.476920800001 -1159.0920974399999 72663.40248
900.0 900.0 79999.05487200001 -6658.3473088 -1132.52432504 73340.7084
910.0 910.0 79209.833228 -6981.7910104 -1148.66962792 72228.040544
920.0 920.0 78875.7081928 -6791.3633632 -1145.0783333600002 72084.345248
930.0 930.0 79678.80188880001 -7159.252023200001 -1160.96845408 72519.548192
940.0 940.0 79569.0007584 -7073.907628000001 -1152.9612404 72495.092712
950.0 950.0 79182.8284368 -6806.479318400001 -1144.7922314400003 72376.35079200001
960.0 960.0 78729.25354880001 -7256.2430008 -1150.7307081600002 71473.01264
970.0 970.0 78933.0026336 -6824.474284000001 -1140.1971116 72108.528768
980.0 980.0 79513.254816 -7018.7286176 -1144.92323248 72494.527872
990.0 990.0 78514.0620608 -6450.6343024 -1130.74332176 72063.429432
1000.0 1000.0 79708.3509704 -6981.650846400001 -1146.22675768 72726.69803200001
1010.0 1010.0 78922.3514248 -6986.741100800001 -1138.48886808 71935.612416
1020.0 1020.0 79723.70708720002 -6303.319846400001 -1118.80825256 73420.38431200001
1030.0 1030.0 79376.05601680002 -6817.6275864 -1129.95568376 72558.43010400001
1040.0 1040.0 79109.862824 -6342.7067672 -1122.1230265600002 72767.157312
1050.0 1050.0 79204.0576344 -6468.3171416000005 -1136.72183936 72735.73965599999
1060.0 1060.0 79507.53738000001 -6428.9532328000005 -1138.33514792 73078.584984
1070.0 1070.0 79953.5994776 -6510.6692631999995 -1135.77826368 73442.927704
1080.0 1080.0 79412.9969712 -7028.0898992 -1142.45366832 72384.907072
1090.0 1090.0 79243.8876408 -7551.2145824 -1157.52309744 71692.67264
1100.0 1100.0 79088.1683656 -6599.902686400001 -1142.42371088 72488.26442400001
1110.0 1110.0 79661.5759424 -6720.9909936 -1152.56116632 72940.58411200001
1120.0 1120.0 79346.386436 -6481.632303200001 -1139.23341088 72864.75329600001
1130.0 1130.0 79764.58434880001 -6858.6705344 -1139.94322648 72905.91130400001
1140.0 1140.0 79001.32902720002 -6707.5402704 -1133.0721361600001 72293.78792
1150.0 1150.0 79180.64857280001 -6644.1049728 -1131.76764864 72536.5436
1160.0 1160.0 79610.1495616 -6877.9976856 -1156.92512016 72732.153968
1170.0 1170.0 79824.68499840001 -6504.208748800001 -1134.9865672 73320.474576
1180.0 1180.0 79708.2672904 -6564.5282216000005 -1124.08105488 73143.738232
1190.0 1190.0 78362.9794944 -6455.4973656 -1134.36637288 71907.483384
1200.0 1200.0 80195.06606720001 -6720.521548799999 -1142.5455489600001 73474.54619200001
1210.0 1210.0 79644.9324088 -6300.462174400001 -1129.2761184800002 73344.469816
1220.0 1220.0 79886.4554824 -6426.595967200001 -1121.7975532 73459.85616800001
1230.0 1230.0 79491.2252192 -6992.3313432 -1136.6808780000001 72498.895968
1240.0 1240.0 79646.49806160001 -6386.0438024 -1142.18505552 73260.455096
1250.0 1250.0 79602.2974488 -6866.768247999999 -1161.85090152 72735.530456
1260.0 1260.0 79423.9100984 -6937.3832896 -1154.73144896 72486.528064
1270.0 1270.0 78988.7167776 -6893.556308 -1145.18326808 72095.156704
1280.0 1280.0 79802.83531360001 -6964.830747999999 -1146.4038664 72838.00498400001
1290.0 1290.0 80087.3598656 -6477.5587608000005 -1126.3127168 73609.79817600001
1300.0 1300.0 79921.8316208 -6731.475679200001 -1129.337958 73190.35636
1310.0 1310.0 79523.47423600001 -6279.2902976000005 -1133.71709976 73244.18351999999
1320.0 1320.0 79741.801632 -6506.07816 -1133.80906408 73235.72347200001
1330.0 1330.0 79618.9556264 -6870.477364 -1140.1563176 72748.479936
1340.0 1340.0 79351.50472319999 -6494.3951768 -1136.15277352 72857.109128
1350.0 1350.0 79758.8811384 -6959.464768000001 -1140.6644644 72799.415952
1360.0 1360.0 79655.8869576 -6233.841597600001 -1122.22377728 73422.04536
1370.0 1370.0 79565.14352879999 -6447.6147096 -1130.3584356000001 73117.529656
1380.0 1380.0 79396.75844879998 -6346.5054208 -1122.2423124000002 73050.250936
1390.0 1390.0 79897.3008288 -6782.830932000001 -1144.82938536 73114.471152
1400.0 1400.0 79540.29349760001 -6707.7293872 -1138.46246704 72832.565784
1410.0 1410.0 79834.550452 -6470.8254496 -1129.85882416 73363.724584
1420.0 1420.0 79417.88513839999 -6796.286676000001 -1128.3405342400001 72621.600136
1430.0 1430.0 79568.2610272 -6789.281823200001 -1126.63379696 72778.98129600001
1440.0 1440.0 79866.2245872 -6528.0374656 -1137.2587720800002 73338.185448
1450.0 1450.0 79127.64231360001 -6987.244017600001 -1143.76924344 72140.39829600001
1460.0 1460.0 79659.40612 -6781.1606792 -1134.6115552800002 72878.246696
1470.0 1470.0 79756.1686512 -6707.3448776000005 -1129.76292688 73048.824192
1480.0 1480.0 80168.83447920001 -6843.011496 -1142.8659178399998 73325.82591200001
1490.0 1490.0 79700.3628776 -6909.743367200001 -1136.9631724800001 72790.617
1500.0 1500.0 79222.2551056 -6464.422674400001 -1126.3518371999999 72757.831176
1510.0 1510.0 79600.71673359998 -6706.546152 -1130.07040904 72894.171
1520.0 1520.0 79520.38435200001 -6384.539236 -1128.2878158400001 73135.84720799999
1530.0 1530.0 79328.57807680001 -6385.271854400001 -1120.0492269600002 72943.303712
1540.0 1540.0 80056.33466879999 -6831.3523616 -1142.32756256 73224.983144
1550.0 1550.0 80039.905356 -6458.9219696 -1141.27834088 73580.982968
1560.0 1560.0 79746.874732 -6366.4856944 -1124.80806672 73380.389456
1570.0 1570.0 79907.0077088 -6550.591736 -1129.5205896 73356.415136
1580.0 1580.0 79473.211844 -6862.6026576 -1138.06967312 72610.608768
1590.0 1590.0 79688.1556392 -6633.8981048000005 -1130.671608 73054.259208
1600.0 1600.0 79662.92109840001 -6589.3096352 -1136.5070328000002 73073.614392
1610.0 1610.0 79963.6578136 -6757.466268800001 -1133.1414232 73206.1928
1620.0 1620.0 80179.79195679999 -6318.53036 -1126.1879917600002 73861.264944
1630.0 1630.0 80105.6493848 -7115.4656264 -1163.3994836 72990.185432
1640.0 1640.0 79620.48655200002 -6683.8784952000005 -1148.60858336 72936.609312
1650.0 1650.0 80199.66344640001 -6541.8773008 -1132.1793124 73657.78865599999
1660.0 1660.0 79033.693104 -6664.0174656 -1144.03103632 72369.673128
1670.0 1670.0 79944.54572000001 -6229.6931616 -1128.61575776 73714.85423200001
1680.0 1680.0 79694.0651208 -6163.0901576 -1103.42924928 73530.9758
1690.0 1690.0 80004.37231760002 -6256.420135200001 -1129.4000067200002 73747.95385600001
1700.0 1700.0 80022.2024336 -6905.910823200001 -1133.08523208 73116.291192
1710.0 1710.0 79324.294916 -6874.6797736 -1148.14666976 72449.61681600001
1720.0 1720.0 79955.0065568 -6824.988916 -1139.52750424 73130.018896
1730.0 1730.0 79637.479868 -7031.9931528 -1140.39865488 72605.487552
1740.0 1740.0 79434.5357848 -6473.9642864 -1120.4121471199999 72960.57108
1750.0 1750.0 79831.12626640001 -6859.9638088 -1138.79074368 72971.164968
1760.0 1760.0 79856.6783728 -6949.134472000001 -1141.21248472 72907.543064
1770.0 1770.0 80279.9535696 -6564.1566824 -1121.7779720800002 73715.795632
1780.0 1780.0 79669.9431056 -6725.3118104 -1130.09099432 72944.63004
1790.0 1790.0 79536.68103200001 -6252.195968800001 -1114.05430808 73284.48799200001
1800.0 1800.0 80007.2856368 -6550.7561672 -1133.29066648 73456.529888
1810.0 1810.0 78872.75261519999 -7038.756170400001 -1135.1060204 71833.99560800001
1820.0 1820.0 79700.181292 -6564.1428752 -1128.74253296 73136.03967200001
1830.0 1830.0 79977.729024 -7277.2115352 -1155.2423572 72700.518744
1840.0 1840.0 79867.5417104 -6450.006284000001 -1130.0576896799998 73417.535008
1850.0 1850.0 80059.001132 -6589.1991775999995 -1122.86058208 73469.80572
1860.0 1860.0 80257.33695760001 -6973.5677768000005 -1133.19669384 73283.76834400001
1870.0 1870.0 80218.2115368 -6746.5133936 -1149.04572768 73471.696888
1880.0 1880.0 79431.19946320001 -6179.5680048 -1123.7786772 73251.63104000001
1890.0 1890.0 78884.96738480001 -6431.2615456 -1115.1954522400001 72453.70458399999
1900.0 1900.0 79497.77861840001 -6341.457006400001 -1125.00203696 73156.323704
1910.0 1910.0 79528.41219280001 -7108.6009376 -1145.1685404 72419.81
1920.0 1920.0 79473.117704 -6939.2635792 -1146.89808048 72533.857472
1930.0 1930.0 80016.9657392 -7107.9306608 -1147.56977984 72909.036752
1940.0 1940.0 79172.2270176 -6589.5627672 -1132.37345 72582.66383199999
1950.0 1950.0 79525.88422 -6512.455831200001 -1145.92111648 73013.42755200001
1960.0 1960.0 80013.6285808 -6837.8396536 -1136.943424 73175.79185600001
1970.0 1970.0 79126.362428 -6937.2556776 -1146.08554768 72189.10424
1980.0 1980.0 80182.48477920001 -6770.1211952 -1126.0126821600002 73412.36358399999
1990.0 1990.0 79689.0271664 -6928.3738824 -1143.71677608 72760.65537600001
2000.0 2000.0 79788.5302176 -6653.0687744 -1143.138882 73135.46227999999
2010.0 2010.0 79207.15128399999 -6249.609420000001 -1133.40618672 72957.541864
2020.0 2020.0 79939.9085928 -6426.209784000001 -1138.15979648 73513.700064
2030.0 2030.0 79769.7202088 -6463.7770832 -1127.4676681600001 73305.94354400001
2040.0 2040.0 79441.6544424 -6810.0503624 -1140.52049296 72631.60408
2050.0 2050.0 79439.603864 -6450.1811752 -1135.1288232 72989.423944
2060.0 2060.0 80000.8167544 -6766.652659200001 -1149.34350296 73234.16283999999
2070.0 2070.0 79112.45564880001 -6658.4334992 -1141.20307072 72454.022568
2080.0 2080.0 79549.8037296 -6886.6598208000005 -1137.7249533600002 72663.147256
2090.0 2090.0 79419.4738032 -6774.8897 -1139.1167609600002 72644.582848
2100.0 2100.0 80820.5828536 -6298.3065776 -1117.30661496 74522.278368
2110.0 2110.0 79820.2378248 -6699.2128552 -1139.39374176 73121.02329600001
2120.0 2120.0 79902.63584720001 -6770.9466984 -1134.50858704 73131.688312
2130.0 2130.0 79599.6744992 -6656.607601600001 -1128.9137422400001 72943.065224
2140.0 2140.0 79654.224236 -6448.6904159999995 -1128.8661701600001 73205.531728
2150.0 2150.0 79676.45675679999 -6794.5406928 -1133.8544604800002 72881.916064
2160.0 2160.0 79390.0293216 -6403.1429736 -1136.58790952 72986.884256
2170.0 2170.0 80517.9353056 -6886.3196616 -1150.54096376 73631.617736
2180.0 2180.0 79609.4248928 -6596.173905600001 -1150.7601635199999 73013.251824
2190.0 2190.0 79828.6263264 -6741.5494960000005 -1140.11481232 73087.07432
2200.0 2200.0 79452.1278312 -6672.6896424 -1138.8942976800001 72779.44153600001
2210.0 2210.0 79694.8353952 -6805.4860368 -1144.6108132000002 72889.34684800002
2220.0 2220.0 79253.807068 -6914.1252704 -1137.0095730399999 72339.682216
2230.0 2230.0 79314.0018576 -6145.831576 -1118.8516824800001 73168.17279200001
2240.0 2240.0 79443.67029360001 -6584.488830400001 -1135.14836248 72859.184392
2250.0 2250.0 80326.559564 -6618.624412800001 -1136.49443896 73707.933896
2260.0 2260.0 79104.90813119999 -6814.9778592 -1146.74419296 72289.930272
2270.0 2270.0 79602.02297840001 -6673.555312 -1143.682802 72928.467248
2280.0 2280.0 79993.5683928 -6928.0307944 -1149.54797504 73065.53508799999
2290.0 2290.0 79824.8862488 -6708.5569823999995 -1126.3119218400002 73116.328848
2300.0 2300.0 79708.4492944 -6458.0408192 -1134.63778896 73250.409312
2310.0 2310.0 79738.0100912 -6452.491998400001 -1124.2351097600001 73285.517256
2320.0 2320.0 79576.88634319999 -6683.509048 -1141.96685992 72893.38022400001
2330.0 2330.0 79221.26558959999 -6476.6022984 -1129.13507584 72744.664128
2340.0 2340.0 79494.2577824 -6747.092459200001 -1140.76241184 72747.16616000001
2350.0 2350.0 79527.0590872 -7018.2930632 -1140.4204953600001 72508.766024
2360.0 2360.0 79749.80897120001 -6030.9142504 -1124.46510424 73718.89179200001
2370.0 2370.0 79553.5730952 -6506.3697848 -1138.7176073599999 73047.2008
2380.0 2380.0 79093.43644 -6732.6915496 -1136.04901032 72360.744472
2390.0 2390.0 80428.56297360001 -6398.5296952 -1132.6183395199998 74030.030768
2400.0 2400.0 79924.531556 -6382.2409648 -1131.26464816 73542.289336
2410.0 2410.0 78997.7207456 -6528.7035584000005 -1131.13619936 72469.01384
2420.0 2420.0 80278.1226512 -6728.4510656 -1137.4803148800002 73549.66991200001
2430.0 2430.0 78778.69211120001 -6465.6360344 -1134.30892656 72313.05524
2440.0 2440.0 79917.9852696 -6338.5562392 -1123.6358772800002 73579.430704
2450.0 2450.0 79443.2117272 -6750.484428000001 -1136.1664133600002 72692.728136
2460.0 2460.0 80366.66780640002 -6841.264676 -1141.55055192 73525.402712
2470.0 2470.0 80649.0848776 -6674.64106 -1130.77240056 73974.446328
2480.0 2480.0 80109.9020024 -6768.9082536000005 -1131.47815768 73340.99291200002
2490.0 2490.0 79891.417288 -6921.835127200001 -1141.89150608 72969.58341600001
2500.0 2500.0 80657.11857600001 -6764.6041728 -1140.43279632 73892.51524000001
2510.0 2510.0 80498.1910096 -6715.4953096 -1142.8173416000002 73782.697792
2520.0 2520.0 78985.26288560001 -6394.4306304 -1141.29867512 72590.831
2530.0 2530.0 80127.54132799999 -6770.2626144 -1137.03676904 73357.281224
2540.0 2540.0 79881.8806968 -6211.581880799999 -1124.4912124 73670.298816
2550.0 2550.0 79737.84942560001 -6641.123036 -1129.18017936 73096.726808
2560.0 2560.0 80140.641432 -6311.2966424 -1123.2098624 73829.345208
2570.0 2570.0 80579.9576664 -6429.931870400001 -1134.99631592 74150.02370399999
2580.0 2580.0 79514.61503439999 -6197.1286712 -1123.76177384 73317.4872
2590.0 2590.0 80054.6765496 -6575.2216888 -1123.74399184 73479.45402399999
2600.0 2600.0 79356.3556528 -6676.6602584 -1133.58028296 72679.69497600001
2610.0 2610.0 79344.3484096 -6697.0313176 -1139.7449885600001 72647.319184
2620.0 2620.0 79548.64894560001 -6456.5383448 -1134.27281864 73092.111856
2630.0 2630.0 79786.61980320001 -7004.0436144 -1148.7902108 72782.57535200001
2640.0 2640.0 79585.89909759999 -6946.621143200001 -1157.94555592 72639.27753600001
2650.0 2650.0 79037.76832 -6876.217393600001 -1150.06846464 72161.55260000001
2660.0 2660.0 80086.5845704 -7403.294701600001 -1152.73752192 72683.28903200002
2670.0 2670.0 80086.439804 -6960.5831512 -1144.588638 73125.86
2680.0 2680.0 79512.2970984 -6739.484692 -1144.0114552 72772.80989599999
2690.0 2690.0 79666.951964 -6721.0809496 -1135.62956432 72945.872688
2700.0 2700.0 79740.5083576 -6778.7707784 -1145.51388776 72961.734232
2710.0 2710.0 79933.307496 -6773.7989312 -1138.19418896 73159.50772800001
2720.0 2720.0 79044.8995296 -6527.8550432 -1139.99673984 72517.04616000001
2730.0 2730.0 79812.5170896 -6677.106691200001 -1137.37107064 73135.412072
2740.0 2740.0 79842.3100984 -6825.070504 -1147.11987432 73017.239176
2750.0 2750.0 79778.604096 -6803.4613992 -1143.0704317600002 72975.143952
2760.0 2760.0 79156.137864 -6676.2774224 -1138.7663509600002 72479.858768
2770.0 2770.0 79977.23322 -6808.8876288 -1126.97583896 73168.344336
2780.0 2780.0 79577.3499304 -5927.102516 -1119.02569504 73650.24490399999
2790.0 2790.0 79903.1291408 -6158.7647384 -1115.35779144 73744.36398400001
2800.0 2800.0 78538.42423759999 -6794.1063936 -1149.6250024800001 71744.319936
2810.0 2810.0 79665.2256456 -7239.3475904 -1154.49547136 72425.87680000001
2820.0 2820.0 78943.4099152 -6866.7464912000005 -1145.1787493600002 72076.66342400001
2830.0 2830.0 79821.45913440001 -6632.7847424 -1143.09921768 73188.674392
2840.0 2840.0 79003.3863 -6827.2478576 -1148.95342864 72176.138024
2850.0 2850.0 79309.51368080001 -6940.633420800001 -1136.59226088 72368.87816800001
2860.0 2860.0 80293.5084744 -6825.1382848 -1139.6663293600002 73468.366424
2870.0 2870.0 79446.6819368 -7216.676168 -1149.99972152 72230.00702399999
2880.0 2880.0 79625.1274448 -6593.8007408 -1130.25002816 73031.32670399999
2890.0 2890.0 79661.2893384 -6924.8844264 -1137.9569143200001 72736.40491200001
2900.0 2900.0 79214.5699344 -6098.150712 -1118.1013657600001 73116.41671199999
2910.0 2910.0 79591.27093520001 -6529.3792744 -1135.82704912 73061.890824
2920.0 2920.0 80318.60410640002 -6846.7716568000005 -1142.53550736 73471.83496
2930.0 2930.0 80086.9238928 -6280.273956000001 -1124.4285779200002 73806.651192
2940.0 2940.0 79632.03815759999 -6900.7983936 -1142.35371256 72731.237672
2950.0 2950.0 79661.9399504 -6535.0895976 -1135.2880244 73126.85160800001
2960.0 2960.0 79134.9731 -6763.253996 -1144.1363476000001 72371.719104
2970.0 2970.0 79431.18189040001 -7051.0747032 -1147.79257784 72380.108024
2980.0 2980.0 79119.24000480001 -6666.311971200001 -1135.63554744 72452.92636000001
2990.0 2990.0 79166.9237976 -7111.513838400001 -1143.9896984 72055.412888
3000.0 3000.0 80369.5183656 -6594.3191384 -1136.67305392 73775.200064
3010.0 3010.0 79448.95217520001 -6490.5438048000005 -1137.5683880800002 72958.407952
3020.0 3020.0 80364.21389040002 -6944.4939976 -1144.76285976 73419.719056
3030.0 3030.0 79593.5127224 -7156.9219536 -1162.1355390400001 72436.592024
3040.0 3040.0 79632.35279440001 -7076.8686448 -1151.84754328 72555.484568
3050.0 3050.0 79766.8131656 -6823.8324584 -1130.03580736 72942.98154400001
3060.0 3060.0 79901.2584744 -6708.9996496 -1138.5093696800002 73192.26008
3070.0 3070.0 79163.941024 -6303.5072896 -1127.2099337600002 72860.435408
3080.0 3080.0 79762.253024 -7080.8794272 -1137.45855808 72681.376944
3090.0 3090.0 79675.9207864 -7044.2464152 -1146.0578496 72631.675208
3100.0 3100.0 79367.982152 -6696.4367712 -1136.4474108000002 72671.544544
3110.0 3110.0 79963.7804048 -7032.573892 -1136.91447072 72931.203584
3120.0 3120.0 79353.3084456 -6566.1265096 -1135.77956072 72787.18193600001
3130.0 3130.0 79223.4203496 -6494.8353336 -1126.36392896 72728.585016
3140.0 3140.0 78950.3419664 -6960.0124536 -1142.79796968 71990.330768
3150.0 3150.0 79279.13114640002 -6980.9563024 -1138.30171776 72298.172752
3160.0 3160.0 79911.7573856 -7138.8261536 -1138.26757632 72772.931232
3170.0 3170.0 79540.7846992 -6476.3629736 -1133.39765136 73064.422144
3180.0 3180.0 80314.5184304 -7082.0718672 -1136.1206404000002 73232.443216
3190.0 3190.0 79770.06497040001 -7226.9181816 -1158.25743128 72543.145952
3200.0 3200.0 79338.2209416 -6704.619838400001 -1123.21580368 72633.59984800001
3210.0 3210.0 79250.27284320001 -6529.6520712 -1122.85200488 72720.622864
3220.0 3220.0 79709.932104 -6844.3014232 -1137.9193001600001 72865.631936
3230.0 3230.0 79987.4773256 -6635.644924800001 -1139.02944088 73351.833656
3240.0 3240.0 80428.4826408 -6605.5519232 -1122.95580992 73822.931136
3250.0 3250.0 79108.0842056 -6643.7351072 -1143.3435214400001 72464.34868000001
3260.0 3260.0 79780.183556 -6557.6183456 -1148.5397147200001 73222.564792
3270.0 3270.0 79648.0243848 -6812.9406696 -1143.6553968 72835.08036800001
3280.0 3280.0 78962.15298 -6841.5420752 -1144.5547894400001 72120.60797600001
3290.0 3290.0 79285.90253200001 -6351.3421248 -1133.9613616800002 72934.559152
3300.0 3300.0 79496.0025104 -6600.7896944 -1138.67802672 72895.212816
3310.0 3310.0 79363.3374936 -6656.156148 -1140.2838040800002 72707.17967200001
3320.0 3320.0 79595.38882800001 -6372.962108000001 -1131.99827072 73222.42672
3330.0 3330.0 79626.3010568 -6561.2207696000005 -1139.57344456 73065.07903200001
3340.0 3340.0 79713.81025360001 -6472.89904 -1122.5827644800002 73240.911632
3350.0 3350.0 79506.0390896 -6910.1316424 -1140.37539184 72595.906192
3360.0 3360.0 79261.4286424 -6700.127896 -1147.50877712 72561.300328
3370.0 3370.0 80134.777556 -6670.05958 -1141.20696184 73464.71797600001
3380.0 3380.0 79463.17484640001 -6888.2284024 -1138.15230712 72574.944352
3390.0 3390.0 79973.8471088 -6601.9934312 -1127.19633576 73371.85409600001
3400.0 3400.0 79155.5345312 -6387.7450168 -1126.98868384 72767.78909600001
3410.0 3410.0 80059.9667992 -6701.197326400001 -1139.4052896 73358.76654400001
3420.0 3420.0 79694.6747296 -6550.4666344 -1132.24433176 73144.20684
3430.0 3430.0 80282.72923520001 -7025.5995824 -1139.04998432 73257.128816
3440.0 3440.0 80064.90517439999 -6777.4072128 -1147.5236721600002 73287.49628800001
3450.0 3450.0 79516.0781792 -6672.1055559999995 -1132.40361664 72843.971368
