0.000  0.006769
20.000  23.972589
40.000  36.160854
60.000  45.568798
80.000  53.353786
100.000  60.392231
120.000  66.666733
140.000  73.036888
160.000  78.776360
180.000  84.002602
200.000  88.908714
220.000  93.818291
240.000  98.001900
260.000  102.024216
280.000  106.199646
300.000  109.651733
320.000  112.798599
340.000  117.449173
360.000  120.614334
380.000  124.137314
400.000  127.713608
420.000  131.010406
440.000  133.497330
460.000  136.722672
480.000  138.204605
500.000  141.071014
520.000  143.361374
540.000  147.314758
560.000  150.357727
580.000  153.984512
600.000  157.048370
620.000  159.780441
640.000  161.938232
660.000  164.776047
680.000  166.466766
700.000  168.701370
720.000  170.952362
740.000  174.541031
760.000  176.911148
780.000  178.772446
800.000  181.808578
820.000  183.242279
840.000  186.427429
860.000  187.725632
880.000  189.867554
900.000  191.311859
920.000  194.102997
940.000  194.400620
960.000  196.889801
980.000  199.297348
1000.000  201.783951
1020.000  203.634460
1040.000  203.893875
1060.000  206.118103
1080.000  206.755585
1100.000  210.838776
1120.000  214.004761
1140.000  214.833878
1160.000  218.664001
1180.000  220.949753
1200.000  222.361710
1220.000  224.107056
1240.000  226.023239
1260.000  228.163361
1280.000  229.404678
1300.000  230.893463
1320.000  232.732864
1340.000  233.713379
1360.000  235.223297
1380.000  236.116577
1400.000  238.160736
1420.000  238.944794
1440.000  238.882019
1460.000  241.464600
1480.000  244.023880
1500.000  242.866501
1520.000  246.612228
1540.000  250.900497
1560.000  252.929657
1580.000  253.720413
1600.000  257.040192
1620.000  260.607086
1640.000  261.412079
1660.000  263.266693
1680.000  262.286316
1700.000  263.028809
1720.000  265.325073
1740.000  267.657135
1760.000  269.788483
1780.000  271.206665
1800.000  274.423920
1820.000  274.796234
1840.000  276.837738
1860.000  279.303833
1880.000  281.139923
1900.000  284.341736
1920.000  284.755585
1940.000  285.814545
1960.000  287.733673
1980.000  290.265076
2000.000  290.499237
2020.000  292.049683
2040.000  292.171753
2060.000  295.146606
2080.000  297.698029
2100.000  297.021088
2120.000  298.517487
2140.000  300.750671
2160.000  303.505951
2180.000  304.420929
2200.000  308.357422
2220.000  310.309448
2240.000  311.017761
2260.000  313.836090
2280.000  316.151489
2300.000  317.300568
2320.000  316.737640
2340.000  317.763123
2360.000  319.471436
2380.000  320.078339
2400.000  322.198456
2420.000  325.501038
2440.000  325.886017
2460.000  326.457855
2480.000  326.908264
2500.000  328.857513
2520.000  330.357483
2540.000  330.841797
2560.000  333.521362
2580.000  336.406067
2600.000  338.869629
2620.000  338.645508
2640.000  338.740173
2660.000  341.064423
2680.000  343.193726
2700.000  344.106079
2720.000  345.620758
2740.000  347.728424
2760.000  346.471344
2780.000  347.582397
2800.000  349.367188
2820.000  349.152374
2840.000  351.043365
2860.000  350.780304
2880.000  351.590118
2900.000  354.875793
2920.000  359.573425
2940.000  359.449219
2960.000  361.206268
2980.000  363.404175
3000.000  361.727722
3020.000  363.441284
3040.000  364.680695
3060.000  367.180481
3080.000  369.072144
3100.000  368.817841
3120.000  369.340698
3140.000  368.610504
3160.000  369.920074
3180.000  370.568390
3200.000  371.655029
3220.000  372.634308
3240.000  372.746735
3260.000  375.853546
3280.000  379.338196
3300.000  379.635803
3320.000  382.716614
3340.000  384.051392
3360.000  386.036560
3380.000  386.568848
3400.000  389.230591
3420.000  389.745972
3440.000  391.092743
3460.000  390.158966
3480.000  393.970459
3500.000  395.230316
3520.000  396.402557
3540.000  399.643311
3560.000  400.581207
3580.000  403.507385
3600.000  401.684937
3620.000  403.534668
3640.000  405.849518
3660.000  408.566345
3680.000  409.932251
3700.000  411.790070
3720.000  410.385773
3740.000  410.183350
3760.000  413.024200
3780.000  414.770325
3800.000  418.183807
3820.000  421.739532
3840.000  419.772766
3860.000  419.568176
3880.000  421.036072
3900.000  423.163513
3920.000  422.941498
3940.000  425.483154
3960.000  426.315521
3980.000  429.414673
4000.000  431.310272
4020.000  431.893219
4040.000  433.435822
4060.000  431.583069
4080.000  436.477905
4100.000  433.301178
4120.000  436.008240
4140.000  437.947083
4160.000  441.072205
4180.000  440.601440
4200.000  441.474121
4220.000  442.185944
4240.000  442.416290
4260.000  444.031281
4280.000  448.506775
4300.000  450.461090
4320.000  451.903412
4340.000  453.202545
4360.000  454.212708
4380.000  456.121429
4400.000  457.062744
4420.000  456.528717
4440.000  455.973389
4460.000  457.175720
4480.000  459.839661
4500.000  461.501892
4520.000  461.454132
4540.000  464.648315
4560.000  464.842743
4580.000  465.903046
4600.000  468.265564
4620.000  470.509827
4640.000  472.284241
4660.000  472.914246
4680.000  474.359833
4700.000  476.353424
4720.000  477.811646
4740.000  477.391541
4760.000  479.442230
4780.000  481.808472
4800.000  483.606781
4820.000  485.314270
4840.000  486.862915
4860.000  489.501587
4880.000  486.157501
4900.000  490.153839
4920.000  490.558105
4940.000  494.010406
4960.000  494.236938
4980.000  494.379486
5000.000  496.375610
5020.000  496.546936
5040.000  497.706818
5060.000  499.781311
5080.000  500.161743
5100.000  498.390076
5120.000  498.680756
5140.000  498.765717
5160.000  504.195496
5180.000  500.785431
5200.000  503.424866
5220.000  504.928375
5240.000  504.566223
5260.000  505.441559
5280.000  506.714172
5300.000  508.104706
5320.000  508.564636
5340.000  509.953888
5360.000  512.008118
5380.000  511.144287
5400.000  512.821777
5420.000  515.160950
5440.000  517.190857
5460.000  518.102905
5480.000  518.685059
5500.000  519.771851
5520.000  519.859985
5540.000  520.605286
5560.000  521.260132
5580.000  522.258850
5600.000  524.451172
5620.000  525.154175
5640.000  526.650208
5660.000  526.279236
5680.000  527.324890
5700.000  529.974670
5720.000  529.315918
5740.000  530.537537
5760.000  532.531738
5780.000  531.318604
5800.000  531.624023
5820.000  532.551147
5840.000  534.998474
5860.000  536.769226
5880.000  537.689087
5900.000  536.140381
5920.000  536.173279
5940.000  539.379883
5960.000  538.508667
5980.000  538.952087
6000.000  537.431824
6020.000  540.408875
6040.000  542.392151
6060.000  544.327759
6080.000  543.817444
6100.000  546.723022
6120.000  547.511963
6140.000  548.384705
6160.000  549.296021
6180.000  550.275513
6200.000  548.973511
6220.000  550.903015
6240.000  552.261169
6260.000  553.299988
6280.000  554.012390
6300.000  555.001953
6320.000  555.879272
6340.000  556.017822
6360.000  555.507141
6380.000  555.867432
6400.000  554.458130
6420.000  556.273987
6440.000  556.580200
6460.000  557.950378
6480.000  559.286133
6500.000  562.308960
6520.000  562.708984
6540.000  565.855530
6560.000  566.495667
6580.000  568.504272
6600.000  566.906067
6620.000  567.381348
6640.000  567.625916
6660.000  570.344543
6680.000  571.383606
6700.000  572.844543
6720.000  570.249084
6740.000  572.558228
6760.000  572.289062
6780.000  573.121704
6800.000  576.900024
6820.000  577.456116
6840.000  578.707275
6860.000  580.535034
6880.000  581.394226
6900.000  584.374207
6920.000  585.368591
6940.000  586.641418
6960.000  587.847473
6980.000  589.003479
7000.000  589.090515
7020.000  591.394958
7040.000  591.282349
7060.000  590.425537
7080.000  591.746704
7100.000  595.859741
7120.000  594.910767
7140.000  598.447754
7160.000  599.630371
7180.000  601.014709
7200.000  602.289368
7220.000  603.329956
7240.000  604.298767
7260.000  605.157532
7280.000  602.867310
7300.000  604.057678
7320.000  607.904419
7340.000  609.375671
7360.000  606.716492
7380.000  607.067505
7400.000  609.103394
7420.000  611.388062
7440.000  612.994568
7460.000  611.941650
7480.000  614.949524
7500.000  619.305664
7520.000  620.560486
7540.000  621.391724
7560.000  620.960876
7580.000  623.666016
7600.000  625.037048
7620.000  623.805725
7640.000  624.272461
7660.000  625.013672
7680.000  627.384583
7700.000  629.707947
7720.000  632.080688
7740.000  631.162720
7760.000  636.794128
7780.000  638.285156
7800.000  639.581909
7820.000  636.997437
7840.000  638.465454
7860.000  639.496460
7880.000  642.619385
7900.000  644.588501
7920.000  641.802368
7940.000  641.937439
7960.000  644.489502
7980.000  653.847351
8000.000  645.599121
8020.000  647.311035
8040.000  647.928040
8060.000  649.607056
8080.000  650.926819
8100.000  659.013733
8120.000  659.208313
8140.000  661.912537
8160.000  663.960815
8180.000  665.844116
8200.000  667.256042
8220.000  668.791199
8240.000  670.422058
8260.000  671.883484
8280.000  673.372803
8300.000  674.864807
8320.000  676.261230
8340.000  678.078308
8360.000  679.934998
8380.000  681.798645
8400.000  683.605225
8420.000  685.458801
8440.000  687.487183
8460.000  689.232544
8480.000  691.029907
8500.000  693.248169
8520.000  694.979797
8540.000  696.592224
8560.000  698.309387
8580.000  700.103333
8600.000  701.816956
8620.000  703.643738
8640.000  705.593201
8660.000  707.525574
8680.000  709.408875
8700.000  711.354004
8720.000  713.263550
8740.000  715.058777
8760.000  716.645569
8780.000  718.599365
8800.000  720.606567
8820.000  722.439514
8840.000  723.957092
8860.000  725.742310
8880.000  727.410217
8900.000  729.343262
8920.000  730.889648
8940.000  732.419434
8960.000  733.508911
8980.000  734.963257
9000.000  736.016418
9020.000  737.290344
9040.000  738.553345
9060.000  739.500244
9080.000  740.358459
9100.000  741.074829
9120.000  741.479919
9140.000  741.461426
9160.000  741.569336
9180.000  741.481506
9200.000  741.215393
9220.000  740.807312
9240.000  741.186829
9260.000  740.962708
9280.000  741.179749
9300.000  740.966858
9320.000  740.369080
9340.000  740.177612
9360.000  739.969177
9380.000  740.172913
9400.000  740.055664
9420.000  740.939819
9440.000  741.714172
9460.000  742.284180
9480.000  742.871216
9500.000  743.373718
9520.000  743.474182
9540.000  743.524902
9560.000  742.730957
9580.000  740.588440
9600.000  740.794312
9620.000  741.420349
9640.000  741.660217
9660.000  741.411438
9680.000  739.353577
9700.000  738.154968
9720.000  737.694092
9740.000  737.773254
9760.000  736.842468
9780.000  736.665100
9800.000  738.309021
9820.000  741.071777
9840.000  742.750183
9860.000  743.570007
9880.000  745.310120
9900.000  750.207581
