 Time "Bond energy" "Non-Bonded energy" "1-4 nonbonded energy" "Dispersion correction" "Potential energy" "Total energy"
0.0 0.0 114.32629823684692 -61.29545593261719 0 -7.655816078186035 45.65850067138672 45.944671630859375
0.1 0.1 116.33462190628052 -61.334625244140625 0 -7.655984878540039 47.955665588378906 50.619232177734375
0.2 0.2 161.31217002868652 -61.32887268066406 0 -7.657354831695557 93.17630767822266 151.78941345214844
0.3 0.3 917.0296325683594 -64.21269226074219 0 -7.652979373931885 864.0487060546875 4722.416015625
0.4 0.4 213.36870574951172 -65.22434997558594 0 -7.639891147613525 142.0261993408203 209.88739013671875
0.5 0.5 164.58232581615448 -71.38986206054688 0 -7.647769927978516 86.24337768554688 93.62454223632812
0.6 0.6 147.77525943517685 -72.7880630493164 0 -7.650200843811035 67.89181518554688 75.8436508178711
0.7000000000000001 0.7000000000000001 132.69254899024963 -74.15475463867188 0 -7.651587963104248 51.28577423095703 76.83627319335938
0.8 0.8 140.61696887016296 -61.19982147216797 0 -7.652073383331299 72.27482604980469 424.9139404296875
0.9 0.9 386.4958896636963 40.60908889770508 0 -7.637414455413818 424.1673278808594 1418.7532958984375
1.0 1.0 331.49888801574707 -39.58978271484375 0 -7.62442684173584 284.77215576171875 397.3890686035156
1.1 1.1 277.74355363845825 -49.44822692871094 0 -7.6166558265686035 221.7374267578125 311.6377258300781
1.2 1.2 323.2170219421387 -39.77661895751953 0 -7.617861270904541 279.0104675292969 557.4519653320312
1.3 1.3 482.3213310241699 -28.529539108276367 0 -7.609743595123291 449.3746643066406 1480.09814453125
1.4000000000000001 1.4000000000000001 385.4250659942627 -31.863014221191406 0 -7.619170188903809 350.2839050292969 602.9899291992188
1.5 1.5 330.5269672870636 -40.2554817199707 0 -7.62274694442749 284.3417053222656 419.6805419921875
1.6 1.6 313.717875957489 -1.390660285949707 0 -7.622254848480225 308.4250183105469 614.8082275390625
1.7 1.7 464.09641456604004 -37.9098014831543 0 -7.631357192993164 423.4698791503906 1195.19189453125
1.8 1.8 375.4474105834961 -32.97297286987305 0 -7.627444744110107 335.57342529296875 660.2857666015625
1.9000000000000001 1.9000000000000001 297.11847591400146 -30.82843017578125 0 -7.624151229858398 261.9489440917969 458.176513671875
2.0 2.0 322.63824462890625 -51.574302673339844 0 -7.625547409057617 266.55828857421875 616.019287109375
2.1 2.1 414.49331188201904 0.9337353706359863 0 -7.625158309936523 410.8373718261719 1023.3701171875
2.2 2.2 422.4980049133301 -35.83483123779297 0 -7.623958587646484 383.5708923339844 767.2058715820312
2.3000000000000003 2.3000000000000003 364.12664890289307 -40.0318717956543 0 -7.62389612197876 318.95965576171875 617.268798828125
2.4 2.4 371.77081966400146 -33.84489822387695 0 -7.626074314117432 333.6812744140625 739.7710571289062
2.5 2.5 468.31847858428955 -7.062656402587891 0 -7.619154930114746 459.290283203125 944.3477783203125
2.6 2.6 421.75343322753906 -49.35619354248047 0 -7.618210792541504 370.08819580078125 827.89306640625
2.7 2.7 339.35489892959595 -57.962623596191406 0 -7.621577262878418 274.7698974609375 587.231201171875
2.8000000000000003 2.8000000000000003 353.0459566116333 -31.712120056152344 0 -7.617548942565918 316.3436584472656 605.36083984375
2.9 2.9 398.6104736328125 -26.221467971801758 0 -7.625790119171143 371.36749267578125 889.273193359375
3.0 3.0 500.70842933654785 -28.77670669555664 0 -7.617438793182373 470.71014404296875 972.8409423828125
3.1 3.1 410.3062620162964 -19.449047088623047 0 -7.613117694854736 385.0263977050781 735.260009765625
3.2 3.2 374.9686584472656 -42.97837448120117 0 -7.6090545654296875 332.47393798828125 592.45166015625
3.3000000000000003 3.3000000000000003 367.9733467102051 -26.278240203857422 0 -7.616331577301025 337.2159118652344 728.0347900390625
3.4 3.4 463.178768157959 -16.611602783203125 0 -7.612072467803955 443.84173583984375 954.16015625
3.5 3.5 444.4164276123047 -21.231101989746094 0 -7.612644672393799 420.56951904296875 807.890380859375
3.6 3.6 359.1058416366577 -30.458370208740234 0 -7.60841178894043 328.1297607421875 653.458740234375
3.7 3.7 390.0670413970947 -24.66667366027832 0 -7.609791278839111 360.119140625 702.403564453125
3.8000000000000003 3.8000000000000003 474.0289363861084 -36.055145263671875 0 -7.610719680786133 435.4159240722656 876.44921875
3.9 3.9 430.7641906738281 -19.07510757446289 0 -7.614905834197998 408.47552490234375 874.3101806640625
4.0 4.0 385.8382625579834 -39.62629318237305 0 -7.611857891082764 342.88427734375 708.8961181640625
4.1 4.1 364.1152000427246 -37.24225997924805 0 -7.6098809242248535 322.4384460449219 664.9051513671875
4.2 4.2 406.38383865356445 -44.06865310668945 0 -7.613025665283203 354.9560546875 775.8326416015625
4.3 4.3 475.91015625 -45.69681167602539 0 -7.610471248626709 426.22027587890625 858.3392333984375
4.4 4.4 418.6052474975586 -42.65801239013672 0 -7.607178688049316 374.7745361328125 776.6742553710938
4.5 4.5 453.8894901275635 -42.524757385253906 0 -7.612052917480469 407.66448974609375 669.0883178710938
4.6000000000000005 4.6000000000000005 365.0578155517578 -45.74758529663086 0 -7.612436771392822 316.32659912109375 773.2398071289062
4.7 4.7 376.1649703979492 -20.992679595947266 0 -7.610185623168945 354.3462829589844 852.9869384765625
4.8 4.8 374.0344467163086 -50.326995849609375 0 -7.609658241271973 321.8995056152344 715.0149536132812
4.9 4.9 315.8247528076172 -51.18340301513672 0 -7.604552268981934 261.7048645019531 675.7991943359375
5.0 5.0 342.2080249786377 -51.441246032714844 0 -7.605463981628418 289.8232421875 689.7967529296875
