#      log(m)       log(<Ree2>/m)      log(<Ree2>/n)             Ree(ilength)              Count
# -------------  ----------------      -------------            -------------       ------------       -----
    0.1255272505E+01          0.1230448921E+01    0.1144648960E+01    0.1119825376E+01    0.2371908226E+03      7293300           0.4031719800E+02
    0.1278753601E+01          0.1255272505E+01    0.1155288527E+01    0.1131807432E+01    0.2573718430E+03      7278200           0.4268879789E+02
    0.1301029996E+01          0.1278753601E+01    0.1164936931E+01    0.1142660536E+01    0.2777733215E+03      7263100           0.4506039777E+02
    0.1322219295E+01          0.1301029996E+01    0.1173714937E+01    0.1152525638E+01    0.2983629778E+03      7248000           0.4743199765E+02
    0.1342422681E+01          0.1322219295E+01    0.1181731136E+01    0.1161527750E+01    0.3191173599E+03      7232900           0.4980359753E+02
    0.1361727836E+01          0.1342422681E+01    0.1189069453E+01    0.1169764298E+01    0.3400103476E+03      7217800           0.5217519742E+02
    0.1380211242E+01          0.1361727836E+01    0.1195809056E+01    0.1177325651E+01    0.3610246805E+03      7202700           0.5454679730E+02
    0.1397940009E+01          0.1380211242E+01    0.1202013586E+01    0.1184284819E+01    0.3821420492E+03      7187600           0.5691839718E+02
    0.1414973348E+01          0.1397940009E+01    0.1207739774E+01    0.1190706435E+01    0.4033478837E+03      7172500           0.5928999706E+02
    0.1431363764E+01          0.1414973348E+01    0.1213037684E+01    0.1196647268E+01    0.4246303506E+03      7157400           0.6166159695E+02
    0.1447158031E+01          0.1431363764E+01    0.1217949412E+01    0.1202155145E+01    0.4459777337E+03      7142300           0.6403319683E+02
    0.1462397998E+01          0.1447158031E+01    0.1222511642E+01    0.1207271675E+01    0.4673795147E+03      7127200           0.6640479671E+02
    0.1477121255E+01          0.1462397998E+01    0.1226757648E+01    0.1212034391E+01    0.4888275177E+03      7112100           0.6877639659E+02
    0.1491361694E+01          0.1477121255E+01    0.1230716299E+01    0.1216475860E+01    0.5103140833E+03      7097000           0.7114799648E+02
    0.1505149978E+01          0.1491361694E+01    0.1234413590E+01    0.1220625306E+01    0.5318330029E+03      7081900           0.7351959636E+02
    0.1518513940E+01          0.1505149978E+01    0.1237871703E+01    0.1224507741E+01    0.5533777345E+03      7066800           0.7589119624E+02
    0.1531478917E+01          0.1518513940E+01    0.1241111470E+01    0.1228146493E+01    0.5749438200E+03      7051700           0.7826279612E+02
    0.1544068044E+01          0.1531478917E+01    0.1244151082E+01    0.1231561955E+01    0.5965268545E+03      7036600           0.8063439601E+02
    0.1556302501E+01          0.1544068044E+01    0.1247006656E+01    0.1234772200E+01    0.6181227112E+03      7021500           0.8300599589E+02
    0.1568201724E+01          0.1556302501E+01    0.1249694496E+01    0.1237795272E+01    0.6397304112E+03      7006400           0.8537759577E+02
    0.1579783597E+01          0.1568201724E+01    0.1252227570E+01    0.1240645698E+01    0.6613468576E+03      6991300           0.8774919565E+02
    0.1591064607E+01          0.1579783597E+01    0.1254617417E+01    0.1243336406E+01    0.6829690341E+03      6976200           0.9012079554E+02
    0.1602059991E+01          0.1591064607E+01    0.1256875872E+01    0.1245880488E+01    0.7045964964E+03      6961100           0.9249239542E+02
    0.1612783857E+01          0.1602059991E+01    0.1259012198E+01    0.1248288332E+01    0.7262266621E+03      6946000           0.9486399530E+02
    0.1623249290E+01          0.1612783857E+01    0.1261036995E+01    0.1250571561E+01    0.7478609407E+03      6930900           0.9723559518E+02
    0.1633468456E+01          0.1623249290E+01    0.1262957336E+01    0.1252738171E+01    0.7694964609E+03      6915800           0.9960719507E+02
    0.1643452676E+01          0.1633468456E+01    0.1264780468E+01    0.1254796247E+01    0.7911319499E+03      6900700           0.1019787949E+03
    0.1653212514E+01          0.1643452676E+01    0.1266513962E+01    0.1256754125E+01    0.8127680789E+03      6885600           0.1043503948E+03
    0.1662757832E+01          0.1653212514E+01    0.1268164368E+01    0.1258619051E+01    0.8344049700E+03      6870500           0.1067219947E+03
    0.1672097858E+01          0.1662757832E+01    0.1269737672E+01    0.1260397646E+01    0.8560428497E+03      6855400           0.1090935946E+03
    0.1681241237E+01          0.1672097858E+01    0.1271237162E+01    0.1262093782E+01    0.8776776102E+03      6840300           0.1114651945E+03
    0.1690196080E+01          0.1681241237E+01    0.1272669345E+01    0.1263714502E+01    0.8993124006E+03      6825200           0.1138367944E+03
    0.1698970004E+01          0.1690196080E+01    0.1274037655E+01    0.1265263731E+01    0.9209450871E+03      6810100           0.1162083942E+03
    0.1707570176E+01          0.1698970004E+01    0.1275346924E+01    0.1266746752E+01    0.9425771948E+03      6795000           0.1185799941E+03
    0.1716003344E+01          0.1707570176E+01    0.1276599668E+01    0.1268166501E+01    0.9642060330E+03      6779900           0.1209515940E+03
    0.1724275870E+01          0.1716003344E+01    0.1277799593E+01    0.1269527067E+01    0.9858320574E+03      6764800           0.1233231939E+03
    0.1732393760E+01          0.1724275870E+01    0.1278949325E+01    0.1270831435E+01    0.1007453928E+04      6749700           0.1256947938E+03
    0.1740362689E+01          0.1732393760E+01    0.1280052004E+01    0.1272083074E+01    0.1029072005E+04      6734600           0.1280663937E+03
    0.1748188027E+01          0.1740362689E+01    0.1281109849E+01    0.1273284512E+01    0.1050685017E+04      6719500           0.1304379935E+03
    0.1755874856E+01          0.1748188027E+01    0.1282125880E+01    0.1274439052E+01    0.1072294077E+04      6704400           0.1328095934E+03
    0.1763427994E+01          0.1755874856E+01    0.1283101713E+01    0.1275548575E+01    0.1093897345E+04      6689300           0.1351811933E+03
    0.1770852012E+01          0.1763427994E+01    0.1284040291E+01    0.1276616272E+01    0.1115496685E+04      6674200           0.1375527932E+03
    0.1778151250E+01          0.1770852012E+01    0.1284943611E+01    0.1277644372E+01    0.1137092048E+04      6659100           0.1399243931E+03
    0.1785329835E+01          0.1778151250E+01    0.1285812808E+01    0.1278634224E+01    0.1158681463E+04      6644000           0.1422959930E+03
    0.1792391689E+01          0.1785329835E+01    0.1286650101E+01    0.1279588247E+01    0.1180266107E+04      6628900           0.1446675928E+03
    0.1799340549E+01          0.1792391689E+01    0.1287457013E+01    0.1280508153E+01    0.1201845669E+04      6613800           0.1470391927E+03
    0.1806179974E+01          0.1799340549E+01    0.1288234791E+01    0.1281395367E+01    0.1223419338E+04      6598700           0.1494107926E+03
    0.1812913357E+01          0.1806179974E+01    0.1288984974E+01    0.1282251592E+01    0.1244987377E+04      6583600           0.1517823925E+03
    0.1819543936E+01          0.1812913357E+01    0.1289709174E+01    0.1283078595E+01    0.1266550558E+04      6568500           0.1541539924E+03
    0.1826074803E+01          0.1819543936E+01    0.1290409030E+01    0.1283878163E+01    0.1288110041E+04      6553400           0.1565255922E+03
    0.1832508913E+01          0.1826074803E+01    0.1291084899E+01    0.1284650789E+01    0.1309663432E+04      6538300           0.1588971921E+03
    0.1838849091E+01          0.1832508913E+01    0.1291738889E+01    0.1285398711E+01    0.1331213772E+04      6523200           0.1612687920E+03
    0.1845098040E+01          0.1838849091E+01    0.1292371323E+01    0.1286122374E+01    0.1352758944E+04      6508100           0.1636403919E+03
    0.1851258349E+01          0.1845098040E+01    0.1292983588E+01    0.1286823280E+01    0.1374300259E+04      6493000           0.1660119918E+03
    0.1857332496E+01          0.1851258349E+01    0.1293576240E+01    0.1287502092E+01    0.1395836622E+04      6477900           0.1683835917E+03
    0.1863322860E+01          0.1857332496E+01    0.1294150992E+01    0.1288160628E+01    0.1417370822E+04      6462800           0.1707551915E+03
    0.1869231720E+01          0.1863322860E+01    0.1294708297E+01    0.1288799437E+01    0.1438901804E+04      6447700           0.1731267914E+03
    0.1875061263E+01          0.1869231720E+01    0.1295249879E+01    0.1289420336E+01    0.1460432870E+04      6432600           0.1754983913E+03
    0.1880813592E+01          0.1875061263E+01    0.1295775994E+01    0.1290023665E+01    0.1481962648E+04      6417500           0.1778699912E+03
    0.1886490725E+01          0.1880813592E+01    0.1296287937E+01    0.1290610804E+01    0.1503493412E+04      6402400           0.1802415911E+03
    0.1892094603E+01          0.1886490725E+01    0.1296785468E+01    0.1291181590E+01    0.1525022295E+04      6387300           0.1826131910E+03
    0.1897627091E+01          0.1892094603E+01    0.1297269927E+01    0.1291737439E+01    0.1546552010E+04      6372200           0.1849847908E+03
    0.1903089987E+01          0.1897627091E+01    0.1297740834E+01    0.1292277939E+01    0.1568078953E+04      6357100           0.1873563907E+03
    0.1908485019E+01          0.1903089987E+01    0.1298198578E+01    0.1292803546E+01    0.1589602602E+04      6342000           0.1897279906E+03
    0.1913813852E+01          0.1908485019E+01    0.1298644293E+01    0.1293315459E+01    0.1611125278E+04      6326900           0.1920995905E+03
    0.1919078092E+01          0.1913813852E+01    0.1299077514E+01    0.1293813274E+01    0.1632643509E+04      6311800           0.1944711904E+03
    0.1924279286E+01          0.1919078092E+01    0.1299499122E+01    0.1294297929E+01    0.1654158858E+04      6296700           0.1968427902E+03
    0.1929418926E+01          0.1924279286E+01    0.1299908740E+01    0.1294769101E+01    0.1675668193E+04      6281600           0.1992143901E+03
    0.1934498451E+01          0.1929418926E+01    0.1300307596E+01    0.1295228071E+01    0.1697174594E+04      6266500           0.2015859900E+03
    0.1939519253E+01          0.1934498451E+01    0.1300695068E+01    0.1295674266E+01    0.1718674047E+04      6251400           0.2039575899E+03
    0.1944482672E+01          0.1939519253E+01    0.1301072510E+01    0.1296109091E+01    0.1740170342E+04      6236300           0.2063291898E+03
    0.1949390007E+01          0.1944482672E+01    0.1301439906E+01    0.1296532572E+01    0.1761661968E+04      6221200           0.2087007897E+03
    0.1954242509E+01          0.1949390007E+01    0.1301797392E+01    0.1296944890E+01    0.1783148034E+04      6206100           0.2110723895E+03
    0.1959041392E+01          0.1954242509E+01    0.1302145132E+01    0.1297346249E+01    0.1804627791E+04      6191000           0.2134439894E+03
    0.1963787827E+01          0.1959041392E+01    0.1302483173E+01    0.1297736738E+01    0.1826100038E+04      6175900           0.2158155893E+03
    0.1968482949E+01          0.1963787827E+01    0.1302811858E+01    0.1298116737E+01    0.1847564824E+04      6160800           0.2181871892E+03
    0.1973127854E+01          0.1968482949E+01    0.1303131279E+01    0.1298486374E+01    0.1869021198E+04      6145700           0.2205587891E+03
    0.1977723605E+01          0.1973127854E+01    0.1303442370E+01    0.1298846618E+01    0.1890471886E+04      6130600           0.2229303890E+03
    0.1982271233E+01          0.1977723605E+01    0.1303744831E+01    0.1299197203E+01    0.1911914363E+04      6115500           0.2253019888E+03
    0.1986771734E+01          0.1982271233E+01    0.1304038862E+01    0.1299538361E+01    0.1933348273E+04      6100400           0.2276735887E+03
    0.1991226076E+01          0.1986771734E+01    0.1304325041E+01    0.1299870700E+01    0.1954774998E+04      6085300           0.2300451886E+03
    0.1995635195E+01          0.1991226076E+01    0.1304603171E+01    0.1300194052E+01    0.1976192499E+04      6070200           0.2324167885E+03
    0.2000000000E+01          0.1995635195E+01    0.1304873728E+01    0.1300508923E+01    0.1997601811E+04      6055100           0.2347883884E+03
    0.2004321374E+01          0.2000000000E+01    0.1305136855E+01    0.1300815481E+01    0.2019002491E+04      6040000           0.2371599883E+03
    0.2008600172E+01          0.2004321374E+01    0.1305392448E+01    0.1301113650E+01    0.2040392986E+04      6024900           0.2395315881E+03
    0.2012837225E+01          0.2008600172E+01    0.1305641165E+01    0.1301404112E+01    0.2061775321E+04      6009800           0.2419031880E+03
    0.2017033339E+01          0.2012837225E+01    0.1305882647E+01    0.1301686533E+01    0.2083146782E+04      5994700           0.2442747879E+03
    0.2021189299E+01          0.2017033339E+01    0.1306117626E+01    0.1301961666E+01    0.2104509861E+04      5979600           0.2466463878E+03
    0.2025305865E+01          0.2021189299E+01    0.1306346156E+01    0.1302229590E+01    0.2125863890E+04      5964500           0.2490179877E+03
    0.2029383778E+01          0.2025305865E+01    0.1306569306E+01    0.1302491393E+01    0.2147213212E+04      5949400           0.2513895875E+03
    0.2033423755E+01          0.2029383778E+01    0.1306786943E+01    0.1302746965E+01    0.2168556394E+04      5934300           0.2537611874E+03
    0.2037426498E+01          0.2033423755E+01    0.1306999526E+01    0.1302996783E+01    0.2189894946E+04      5919200           0.2561327873E+03
    0.2041392685E+01          0.2037426498E+01    0.1307207657E+01    0.1303241470E+01    0.2211231209E+04      5904100           0.2585043872E+03
    0.2045322979E+01          0.2041392685E+01    0.1307411268E+01    0.1303480975E+01    0.2232564186E+04      5889000           0.2608759871E+03
    0.2049218023E+01          0.2045322979E+01    0.1307610229E+01    0.1303715186E+01    0.2253892551E+04      5873900           0.2632475870E+03
    0.2053078443E+01          0.2049218023E+01    0.1307804724E+01    0.1303944303E+01    0.2275216594E+04      5858800           0.2656191868E+03
    0.2056904851E+01          0.2053078443E+01    0.1307994577E+01    0.1304168169E+01    0.2296534745E+04      5843700           0.2679907867E+03
    0.2060697840E+01          0.2056904851E+01    0.1308179769E+01    0.1304386780E+01    0.2317846228E+04      5828600           0.2703623866E+03
    0.2064457989E+01          0.2060697840E+01    0.1308361041E+01    0.1304600892E+01    0.2339154357E+04      5813500           0.2727339865E+03
    0.2068185862E+01          0.2064457989E+01    0.1308538347E+01    0.1304810475E+01    0.2360458321E+04      5798400           0.2751055864E+03
    0.2071882007E+01          0.2068185862E+01    0.1308711307E+01    0.1305015161E+01    0.2381755456E+04      5783300           0.2774771863E+03
    0.2075546961E+01          0.2071882007E+01    0.1308880155E+01    0.1305215200E+01    0.2403046429E+04      5768200           0.2798487861E+03
    0.2079181246E+01          0.2075546961E+01    0.1309045230E+01    0.1305410946E+01    0.2424332545E+04      5753100           0.2822203860E+03
    0.2082785370E+01          0.2079181246E+01    0.1309206447E+01    0.1305602323E+01    0.2445612770E+04      5738000           0.2845919859E+03
    0.2086359831E+01          0.2082785370E+01    0.1309363794E+01    0.1305789334E+01    0.2466886479E+04      5722900           0.2869635858E+03
    0.2089905111E+01          0.2086359831E+01    0.1309517456E+01    0.1305972176E+01    0.2488154174E+04      5707800           0.2893351857E+03
    0.2093421685E+01          0.2089905111E+01    0.1309668488E+01    0.1306151914E+01    0.2509421410E+04      5692700           0.2917067855E+03
    0.2096910013E+01          0.2093421685E+01    0.1309816025E+01    0.1306327697E+01    0.2530682780E+04      5677600           0.2940783854E+03
    0.2100370545E+01          0.2096910013E+01    0.1309960982E+01    0.1306500450E+01    0.2551943150E+04      5662500           0.2964499853E+03
    0.2103803721E+01          0.2100370545E+01    0.1310103109E+01    0.1306669933E+01    0.2573200658E+04      5647400           0.2988215852E+03
    0.2107209970E+01          0.2103803721E+01    0.1310242691E+01    0.1306836442E+01    0.2594456607E+04      5632300           0.3011931851E+03
    0.2110589710E+01          0.2107209970E+01    0.1310379459E+01    0.1306999719E+01    0.2615709015E+04      5617200           0.3035647850E+03
    0.2113943352E+01          0.2110589710E+01    0.1310513653E+01    0.1307160011E+01    0.2636958915E+04      5602100           0.3059363848E+03
    0.2117271296E+01          0.2113943352E+01    0.1310644726E+01    0.1307316783E+01    0.2658202600E+04      5587000           0.3083079847E+03
    0.2120573931E+01          0.2117271296E+01    0.1310773739E+01    0.1307471104E+01    0.2679446161E+04      5571900           0.3106795846E+03
    0.2123851641E+01          0.2120573931E+01    0.1310900153E+01    0.1307622443E+01    0.2700685944E+04      5556800           0.3130511845E+03
    0.2127104798E+01          0.2123851641E+01    0.1311024693E+01    0.1307771535E+01    0.2721926123E+04      5541700           0.3154227844E+03
    0.2130333768E+01          0.2127104798E+01    0.1311147606E+01    0.1307918636E+01    0.2743167992E+04      5526600           0.3177943843E+03
    0.2133538908E+01          0.2130333768E+01    0.1311268484E+01    0.1308063344E+01    0.2764408707E+04      5511500           0.3201659841E+03
    0.2136720567E+01          0.2133538908E+01    0.1311387947E+01    0.1308206288E+01    0.2785651964E+04      5496400           0.3225375840E+03
    0.2139879086E+01          0.2136720567E+01    0.1311505216E+01    0.1308346697E+01    0.2806892520E+04      5481300           0.3249091839E+03
    0.2143014800E+01          0.2139879086E+01    0.1311620921E+01    0.1308485207E+01    0.2828134158E+04      5466200           0.3272807838E+03
    0.2146128036E+01          0.2143014800E+01    0.1311734594E+01    0.1308621358E+01    0.2849373586E+04      5451100           0.3296523837E+03
    0.2149219113E+01          0.2146128036E+01    0.1311846728E+01    0.1308755651E+01    0.2870613770E+04      5436000           0.3320239836E+03
    0.2152288344E+01          0.2149219113E+01    0.1311956752E+01    0.1308887520E+01    0.2891850679E+04      5420900           0.3343955834E+03
    0.2155336037E+01          0.2152288344E+01    0.1312065452E+01    0.1309017759E+01    0.2913089290E+04      5405800           0.3367671833E+03
    0.2158362492E+01          0.2155336037E+01    0.1312172471E+01    0.1309146016E+01    0.2934326988E+04      5390700           0.3391387832E+03
    0.2161368002E+01          0.2158362492E+01    0.1312278120E+01    0.1309272609E+01    0.2955565658E+04      5375600           0.3415103831E+03
    0.2164352856E+01          0.2161368002E+01    0.1312382087E+01    0.1309397233E+01    0.2976802962E+04      5360500           0.3438819830E+03
    0.2167317335E+01          0.2164352856E+01    0.1312484221E+01    0.1309519742E+01    0.2998037607E+04      5345400           0.3462535828E+03
    0.2170261715E+01          0.2167317335E+01    0.1312584645E+01    0.1309640264E+01    0.3019270193E+04      5330300           0.3486251827E+03
    0.2173186268E+01          0.2170261715E+01    0.1312683797E+01    0.1309759244E+01    0.3040503532E+04      5315200           0.3509967826E+03
    0.2176091259E+01          0.2173186268E+01    0.1312781293E+01    0.1309876302E+01    0.3061734737E+04      5300100           0.3533683825E+03
    0.2178976947E+01          0.2176091259E+01    0.1312877486E+01    0.1309991798E+01    0.3082966068E+04      5285000           0.3557399824E+03
    0.2181843588E+01          0.2178976947E+01    0.1312971782E+01    0.1310105141E+01    0.3104193099E+04      5269900           0.3581115823E+03
    0.2184691431E+01          0.2181843588E+01    0.1313064505E+01    0.1310216662E+01    0.3125417886E+04      5254800           0.3604831821E+03
    0.2187520721E+01          0.2184691431E+01    0.1313154974E+01    0.1310325684E+01    0.3146635262E+04      5239700           0.3628547820E+03
    0.2190331698E+01          0.2187520721E+01    0.1313243986E+01    0.1310433008E+01    0.3167850709E+04      5224600           0.3652263819E+03
    0.2193124598E+01          0.2190331698E+01    0.1313331415E+01    0.1310538515E+01    0.3189063104E+04      5209500           0.3675979818E+03
    0.2195899652E+01          0.2193124598E+01    0.1313417278E+01    0.1310642224E+01    0.3210272337E+04      5194400           0.3699695817E+03
    0.2198657087E+01          0.2195899652E+01    0.1313501871E+01    0.1310744436E+01    0.3231480379E+04      5179300           0.3723411816E+03
    0.2201397124E+01          0.2198657087E+01    0.1313584321E+01    0.1310844284E+01    0.3252680517E+04      5164200           0.3747127814E+03
    0.2204119983E+01          0.2201397124E+01    0.1313665918E+01    0.1310943060E+01    0.3273882151E+04      5149100           0.3770843813E+03
    0.2206825876E+01          0.2204119983E+01    0.1313745637E+01    0.1311039743E+01    0.3295077391E+04      5134000           0.3794559812E+03
    0.2209515015E+01          0.2206825876E+01    0.1313824604E+01    0.1311135465E+01    0.3316274563E+04      5118900           0.3818275811E+03
    0.2212187604E+01          0.2209515015E+01    0.1313902868E+01    0.1311230278E+01    0.3337473932E+04      5103800           0.3841991810E+03
    0.2214843848E+01          0.2212187604E+01    0.1313979513E+01    0.1311323269E+01    0.3358668317E+04      5088700           0.3865707808E+03
    0.2217483944E+01          0.2214843848E+01    0.1314055212E+01    0.1311415116E+01    0.3379862717E+04      5073600           0.3889423807E+03
    0.2220108088E+01          0.2217483944E+01    0.1314129367E+01    0.1311505223E+01    0.3401052306E+04      5058500           0.3913139806E+03
    0.2222716471E+01          0.2220108088E+01    0.1314202754E+01    0.1311594371E+01    0.3422242988E+04      5043400           0.3936855805E+03
    0.2225309282E+01          0.2222716471E+01    0.1314274373E+01    0.1311681563E+01    0.3443426715E+04      5028300           0.3960571804E+03
    0.2227886705E+01          0.2225309282E+01    0.1314344217E+01    0.1311766794E+01    0.3464603172E+04      5013200           0.3984287803E+03
    0.2230448921E+01          0.2227886705E+01    0.1314412589E+01    0.1311850372E+01    0.3485774543E+04      4998100           0.4008003801E+03
    0.2232996110E+01          0.2230448921E+01    0.1314479392E+01    0.1311932203E+01    0.3506939820E+04      4983000           0.4031719800E+03
    0.2235528447E+01          0.2232996110E+01    0.1314544795E+01    0.1312012458E+01    0.3528100154E+04      4967900           0.4055435799E+03
    0.2238046103E+01          0.2235528447E+01    0.1314609183E+01    0.1312091527E+01    0.3549258489E+04      4952800           0.4079151798E+03
    0.2240549248E+01          0.2238046103E+01    0.1314672369E+01    0.1312169224E+01    0.3570413137E+04      4937700           0.4102867797E+03
    0.2243038049E+01          0.2240549248E+01    0.1314734897E+01    0.1312246097E+01    0.3591568429E+04      4922600           0.4126583796E+03
    0.2245512668E+01          0.2243038049E+01    0.1314796674E+01    0.1312322055E+01    0.3612723488E+04      4907500           0.4150299794E+03
    0.2247973266E+01          0.2245512668E+01    0.1314857167E+01    0.1312396569E+01    0.3633873752E+04      4892400           0.4174015793E+03
    0.2250420002E+01          0.2247973266E+01    0.1314915977E+01    0.1312469241E+01    0.3655015674E+04      4877300           0.4197731792E+03
    0.2252853031E+01          0.2250420002E+01    0.1314973909E+01    0.1312540881E+01    0.3676155821E+04      4862200           0.4221447791E+03
    0.2255272505E+01          0.2252853031E+01    0.1315030223E+01    0.1312610749E+01    0.3697287767E+04      4847100           0.4245163790E+03
    0.2257678575E+01          0.2255272505E+01    0.1315085271E+01    0.1312679201E+01    0.3718414294E+04      4832000           0.4268879789E+03
    0.2260071388E+01          0.2257678575E+01    0.1315139199E+01    0.1312746386E+01    0.3739536475E+04      4816900           0.4292595787E+03
    0.2262451090E+01          0.2260071388E+01    0.1315191931E+01    0.1312812229E+01    0.3760653491E+04      4801800           0.4316311786E+03
    0.2264817823E+01          0.2262451090E+01    0.1315244274E+01    0.1312877541E+01    0.3781772190E+04      4786700           0.4340027785E+03
    0.2267171728E+01          0.2264817823E+01    0.1315295966E+01    0.1312942061E+01    0.3802890225E+04      4771600           0.4363743784E+03
    0.2269512944E+01          0.2267171728E+01    0.1315347129E+01    0.1313005914E+01    0.3824008577E+04      4756500           0.4387459783E+03
    0.2271841607E+01          0.2269512944E+01    0.1315398838E+01    0.1313070176E+01    0.3845136684E+04      4741400           0.4411175781E+03
    0.2274157849E+01          0.2271841607E+01    0.1315450399E+01    0.1313134156E+01    0.3866268447E+04      4726300           0.4434891780E+03
    0.2276461804E+01          0.2274157849E+01    0.1315502195E+01    0.1313198240E+01    0.3887407281E+04      4711200           0.4458607779E+03
    0.2278753601E+01          0.2276461804E+01    0.1315554051E+01    0.1313262254E+01    0.3908551646E+04      4696100           0.4482323778E+03
    0.2281033367E+01          0.2278753601E+01    0.1315605701E+01    0.1313325935E+01    0.3929699142E+04      4681000           0.4506039777E+03
    0.2283301229E+01          0.2281033367E+01    0.1315658298E+01    0.1313390437E+01    0.3950860228E+04      4665900           0.4529755776E+03
    0.2285557309E+01          0.2283301229E+01    0.1315710638E+01    0.1313454558E+01    0.3972024026E+04      4650800           0.4553471774E+03
    0.2287801730E+01          0.2285557309E+01    0.1315763412E+01    0.1313518991E+01    0.3993196862E+04      4635700           0.4577187773E+03
    0.2290034611E+01          0.2287801730E+01    0.1315815624E+01    0.1313582743E+01    0.4014369590E+04      4620600           0.4600903772E+03
    0.2292256071E+01          0.2290034611E+01    0.1315868164E+01    0.1313646704E+01    0.4035550395E+04      4605500           0.4624619771E+03
    0.2294466226E+01          0.2292256071E+01    0.1315920570E+01    0.1313710415E+01    0.4056735017E+04      4590400           0.4648335770E+03
    0.2296665190E+01          0.2294466226E+01    0.1315973240E+01    0.1313774276E+01    0.4077927183E+04      4575300           0.4672051769E+03
    0.2298853076E+01          0.2296665190E+01    0.1316026485E+01    0.1313838599E+01    0.4099129844E+04      4560200           0.4695767767E+03
    0.2301029996E+01          0.2298853076E+01    0.1316080035E+01    0.1313903116E+01    0.4120340543E+04      4545100           0.4719483766E+03
    0.2303196057E+01          0.2301029996E+01    0.1316133974E+01    0.1313967912E+01    0.4141560114E+04      4530000           0.4743199765E+03
    0.2305351369E+01          0.2303196057E+01    0.1316187997E+01    0.1314032685E+01    0.4162785706E+04      4514900           0.4766915764E+03
    0.2307496038E+01          0.2305351369E+01    0.1316242010E+01    0.1314097341E+01    0.4184016409E+04      4499800           0.4790631763E+03
    0.2309630167E+01          0.2307496038E+01    0.1316296335E+01    0.1314162205E+01    0.4205255354E+04      4484700           0.4814347761E+03
    0.2311753861E+01          0.2309630167E+01    0.1316350858E+01    0.1314227165E+01    0.4226501482E+04      4469600           0.4838063760E+03
    0.2313867220E+01          0.2311753861E+01    0.1316405265E+01    0.1314291906E+01    0.4247751735E+04      4454500           0.4861779759E+03
    0.2315970345E+01          0.2313867220E+01    0.1316460182E+01    0.1314357057E+01    0.4269012263E+04      4439400           0.4885495758E+03
    0.2318063335E+01          0.2315970345E+01    0.1316515334E+01    0.1314422344E+01    0.4290280419E+04      4424300           0.4909211757E+03
    0.2320146286E+01          0.2318063335E+01    0.1316571062E+01    0.1314488110E+01    0.4311559627E+04      4409200           0.4932927756E+03
    0.2322219295E+01          0.2320146286E+01    0.1316626657E+01    0.1314553648E+01    0.4332842900E+04      4394100           0.4956643754E+03
    0.2324282455E+01          0.2322219295E+01    0.1316682222E+01    0.1314619062E+01    0.4354131260E+04      4379000           0.4980359753E+03
    0.2326335861E+01          0.2324282455E+01    0.1316737413E+01    0.1314684008E+01    0.4375421219E+04      4363900           0.5004075752E+03
    0.2328379603E+01          0.2326335861E+01    0.1316792522E+01    0.1314748779E+01    0.4396715684E+04      4348800           0.5027791751E+03
    0.2330413773E+01          0.2328379603E+01    0.1316847538E+01    0.1314813368E+01    0.4418014548E+04      4333700           0.5051507750E+03
