#iter       timestep(ps) Backbone Total C # of Branches Rg^2(A^2)     Rg_x^2(A^2)   Rg_y^2(A^2)   Rg_z^2(A^2)     Ree^2(A^2)
#----------------------- -------- ------- ------------- ---------     -----------   -----------   -----------
        1           0.00  500      500         0          0.193742E+04  0.104278E+04 0.640788E+03  0.253857E+03    0.189031E+05   0.137489E+03
        1           0.00  500      500         0          0.862333E+03  0.471345E+03 0.136875E+03  0.254113E+03    0.792991E+04   0.890500E+02
        1           0.00  500      500         0          0.113048E+04  0.319913E+03 0.150819E+03  0.659753E+03    0.430728E+04   0.656299E+02
        1           0.00  500      500         0          0.932538E+03  0.637832E+02 0.208228E+03  0.660527E+03    0.104056E+05   0.102008E+03
        1           0.00  500      500         0          0.645603E+03  0.398682E+03 0.990107E+02  0.147910E+03    0.151834E+04   0.389658E+02
        1           0.00  500      500         0          0.134822E+04  0.690988E+03 0.378306E+03  0.278927E+03    0.136961E+05   0.117030E+03
        1           0.00  500      500         0          0.828276E+03  0.193672E+03 0.198882E+03  0.435721E+03    0.497009E+04   0.704988E+02
        1           0.00  500      500         0          0.139607E+04  0.179924E+03 0.774794E+03  0.441351E+03    0.105543E+05   0.102734E+03
        1           0.00  500      500         0          0.157232E+04  0.121044E+04 0.157247E+03  0.204634E+03    0.483962E+04   0.695674E+02
        1           0.00  500      500         0          0.207970E+04  0.107164E+04 0.599882E+03  0.408179E+03    0.133282E+05   0.115448E+03
        1           0.00  500      500         0          0.713430E+03  0.279952E+03 0.242958E+03  0.190520E+03    0.427731E+04   0.654011E+02
        1           0.00  500      500         0          0.202145E+04  0.193181E+03 0.147944E+04  0.348827E+03    0.118429E+05   0.108825E+03
        1           0.00  500      500         0          0.749599E+03  0.276522E+03 0.387662E+03  0.854150E+02    0.604367E+04   0.777411E+02
        1           0.00  500      500         0          0.114610E+04  0.538094E+03 0.124097E+03  0.483913E+03    0.664626E+04   0.815246E+02
        1           0.00  500      500         0          0.118413E+04  0.637674E+03 0.145976E+03  0.400478E+03    0.843675E+03   0.290461E+02
        1           0.00  500      500         0          0.147997E+04  0.151069E+03 0.295055E+03  0.103385E+04    0.742830E+04   0.861876E+02
        1           0.00  500      500         0          0.103104E+04  0.875469E+03 0.665838E+02  0.889883E+02    0.101660E+05   0.100826E+03
        1           0.00  500      500         0          0.387443E+03  0.166382E+03 0.952853E+02  0.125776E+03    0.363614E+04   0.603004E+02
        1           0.00  500      500         0          0.537958E+03  0.137279E+03 0.287622E+03  0.113057E+03    0.131509E+04   0.362642E+02
        1           0.00  500      500         0          0.841562E+03  0.386571E+03 0.168373E+03  0.286618E+03    0.588207E+04   0.766946E+02
        1           0.00  500      500         0          0.233697E+04  0.117096E+04 0.724727E+03  0.441284E+03    0.140774E+05   0.118648E+03
        1           0.00  500      500         0          0.612738E+03  0.232969E+03 0.213692E+03  0.166077E+03    0.433989E+04   0.658779E+02
        1           0.00  500      500         0          0.115288E+04  0.393581E+03 0.171636E+03  0.587664E+03    0.546444E+04   0.739219E+02
        1           0.00  500      500         0          0.102765E+04  0.434659E+03 0.371445E+03  0.221547E+03    0.510988E+04   0.714834E+02
        1           0.00  500      500         0          0.148533E+04  0.107790E+04 0.352976E+03  0.544530E+02    0.156931E+05   0.125272E+03
        1           0.00  500      500         0          0.501706E+03  0.102169E+03 0.193428E+03  0.206108E+03    0.732978E+03   0.270736E+02
        1           0.00  500      500         0          0.212085E+04  0.986250E+02 0.185557E+04  0.166654E+03    0.139947E+05   0.118299E+03
        1           0.00  500      500         0          0.118957E+04  0.780356E+03 0.106576E+03  0.302639E+03    0.542658E+04   0.736653E+02
        1           0.00  500      500         0          0.895153E+03  0.352139E+03 0.243213E+03  0.299801E+03    0.131998E+04   0.363315E+02
        1           0.00  500      500         0          0.663685E+03  0.277321E+03 0.223420E+03  0.162943E+03    0.949564E+03   0.308150E+02
        1           0.00  500      500         0          0.120131E+04  0.153977E+03 0.829951E+03  0.217384E+03    0.129406E+05   0.113757E+03
        1           0.00  500      500         0          0.622574E+03  0.261947E+03 0.888217E+02  0.271806E+03    0.316769E+03   0.177980E+02
        1           0.00  500      500         0          0.737250E+03  0.224649E+03 0.136761E+03  0.375841E+03    0.505729E+04   0.711146E+02
        1           0.00  500      500         0          0.129001E+04  0.175384E+03 0.588597E+03  0.526024E+03    0.520335E+04   0.721342E+02
        1           0.00  500      500         0          0.880321E+03  0.248742E+03 0.266868E+03  0.364711E+03    0.107114E+04   0.327283E+02
        1           0.00  500      500         0          0.305078E+03  0.892446E+02 0.148875E+03  0.669584E+02    0.129683E+04   0.360115E+02
        1           0.00  500      500         0          0.773068E+03  0.255162E+03 0.377621E+03  0.140286E+03    0.503859E+04   0.709830E+02
        1           0.00  500      500         0          0.132332E+04  0.349729E+03 0.755407E+03  0.218188E+03    0.157797E+05   0.125617E+03
        1           0.00  500      500         0          0.231217E+04  0.121570E+04 0.101515E+04  0.813146E+02    0.170771E+05   0.130679E+03
        1           0.00  500      500         0          0.142882E+04  0.764705E+03 0.269600E+03  0.394518E+03    0.113715E+05   0.106637E+03
        1           0.00  500      500         0          0.222635E+04  0.130460E+04 0.506519E+03  0.415232E+03    0.197042E+05   0.140372E+03
        1           0.00  500      500         0          0.123565E+04  0.203161E+03 0.610640E+03  0.421849E+03    0.744955E+04   0.863108E+02
        1           0.00  500      500         0          0.853910E+03  0.379354E+03 0.157365E+03  0.317191E+03    0.107819E+05   0.103836E+03
        1           0.00  500      500         0          0.126577E+04  0.396719E+03 0.376332E+03  0.492715E+03    0.560044E+04   0.748361E+02
        1           0.00  500      500         0          0.778327E+03  0.406665E+03 0.222327E+03  0.149335E+03    0.297759E+04   0.545673E+02
        1           0.00  500      500         0          0.767227E+03  0.144618E+03 0.414813E+03  0.207796E+03    0.163964E+04   0.404924E+02
        1           0.00  500      500         0          0.726237E+03  0.310141E+03 0.133353E+03  0.282744E+03    0.616609E+03   0.248316E+02
        1           0.00  500      500         0          0.183133E+04  0.129190E+04 0.330667E+03  0.208760E+03    0.103426E+05   0.101698E+03
        1           0.00  500      500         0          0.617867E+03  0.134962E+03 0.168816E+03  0.314090E+03    0.728228E+04   0.853363E+02
        1           0.00  500      500         0          0.220490E+04  0.881460E+03 0.961152E+03  0.362286E+03    0.133977E+05   0.115749E+03
        1           0.00  500      500         0          0.960688E+03  0.255406E+03 0.335530E+03  0.369752E+03    0.142197E+04   0.377090E+02
        1           0.00  500      500         0          0.955958E+03  0.479108E+03 0.408078E+03  0.687712E+02    0.347715E+04   0.589674E+02
        1           0.00  500      500         0          0.154999E+04  0.989286E+03 0.329901E+03  0.230799E+03    0.142768E+05   0.119486E+03
        1           0.00  500      500         0          0.142946E+04  0.155198E+03 0.115590E+04  0.118360E+03    0.113443E+05   0.106509E+03
        1           0.00  500      500         0          0.155787E+04  0.371800E+03 0.373920E+03  0.812155E+03    0.129787E+05   0.113924E+03
        1           0.00  500      500         0          0.864139E+03  0.518210E+03 0.189353E+03  0.156576E+03    0.320835E+04   0.566423E+02
        1           0.00  500      500         0          0.152516E+04  0.411909E+03 0.340622E+03  0.772632E+03    0.431461E+04   0.656857E+02
        1           0.00  500      500         0          0.150639E+04  0.132134E+04 0.519472E+02  0.133104E+03    0.141420E+05   0.118920E+03
        1           0.00  500      500         0          0.153086E+04  0.574367E+03 0.177195E+03  0.779302E+03    0.544857E+04   0.738144E+02
        1           0.00  500      500         0          0.948649E+03  0.452781E+03 0.406457E+03  0.894111E+02    0.885581E+04   0.941053E+02
        1           0.00  500      500         0          0.184833E+04  0.427553E+03 0.766529E+03  0.654248E+03    0.231521E+05   0.152158E+03
        1           0.00  500      500         0          0.120993E+04  0.333588E+03 0.589061E+03  0.287283E+03    0.610814E+04   0.781546E+02
        1           0.00  500      500         0          0.112537E+04  0.522731E+03 0.184872E+03  0.417765E+03    0.234691E+04   0.484449E+02
        1           0.00  500      500         0          0.713134E+03  0.291518E+03 0.170700E+03  0.250916E+03    0.182501E+04   0.427201E+02
        1           0.00  500      500         0          0.142108E+04  0.817452E+02 0.158653E+03  0.118068E+04    0.387995E+04   0.622893E+02
        1           0.00  500      500         0          0.121773E+04  0.633098E+03 0.337006E+03  0.247630E+03    0.108043E+05   0.103944E+03
        1           0.00  500      500         0          0.903426E+03  0.237326E+03 0.523877E+03  0.142224E+03    0.282439E+04   0.531450E+02
        1           0.00  500      500         0          0.179681E+04  0.151007E+03 0.527134E+03  0.111866E+04    0.214445E+05   0.146439E+03
        1           0.00  500      500         0          0.108206E+04  0.516271E+03 0.244591E+03  0.321194E+03    0.690466E+04   0.830943E+02
        1           0.00  500      500         0          0.963535E+03  0.379340E+03 0.216079E+03  0.368116E+03    0.121597E+04   0.348708E+02
        1           0.00  500      500         0          0.103560E+04  0.591702E+03 0.270578E+03  0.173322E+03    0.764249E+04   0.874213E+02
        1           0.00  500      500         0          0.721824E+03  0.363329E+03 0.140115E+03  0.218380E+03    0.458850E+04   0.677385E+02
        2           0.00  500      500         0          0.229938E+04  0.485950E+03 0.113841E+04  0.675014E+03    0.125812E+05   0.112166E+03
        2           0.00  500      500         0          0.184136E+04  0.741106E+03 0.351197E+03  0.749052E+03    0.154647E+05   0.124357E+03
        2           0.00  500      500         0          0.121338E+04  0.422153E+03 0.353722E+03  0.437508E+03    0.885155E+04   0.940827E+02
        2           0.00  500      500         0          0.106299E+04  0.209713E+03 0.292157E+03  0.561116E+03    0.287454E+04   0.536147E+02
        2           0.00  500      500         0          0.121439E+04  0.282499E+03 0.169990E+03  0.761903E+03    0.419288E+04   0.647525E+02
        2           0.00  500      500         0          0.171761E+04  0.119140E+04 0.178312E+03  0.347898E+03    0.152149E+05   0.123349E+03
        2           0.00  500      500         0          0.334854E+04  0.273528E+04 0.200937E+03  0.412317E+03    0.218269E+05   0.147739E+03
        2           0.00  500      500         0          0.798951E+03  0.122007E+03 0.236199E+03  0.440745E+03    0.395221E+03   0.198802E+02
        2           0.00  500      500         0          0.825863E+03  0.359918E+03 0.177883E+03  0.288062E+03    0.585786E+04   0.765366E+02
        2           0.00  500      500         0          0.198724E+04  0.273194E+03 0.150212E+04  0.211928E+03    0.148442E+05   0.121837E+03
        2           0.00  500      500         0          0.104686E+04  0.628767E+03 0.170438E+03  0.247653E+03    0.823768E+03   0.287014E+02
        2           0.00  500      500         0          0.216742E+04  0.919150E+03 0.670342E+03  0.577927E+03    0.169812E+05   0.130312E+03
        2           0.00  500      500         0          0.192497E+04  0.137440E+04 0.278915E+03  0.271647E+03    0.586579E+04   0.765884E+02
        2           0.00  500      500         0          0.892787E+03  0.494222E+03 0.164939E+03  0.233625E+03    0.157828E+04   0.397276E+02
        2           0.00  500      500         0          0.247408E+04  0.230196E+03 0.139513E+04  0.848751E+03    0.174932E+05   0.132262E+03
        2           0.00  500      500         0          0.134322E+04  0.207200E+03 0.757644E+03  0.378380E+03    0.687478E+04   0.829143E+02
        2           0.00  500      500         0          0.248982E+04  0.217231E+04 0.182811E+03  0.134703E+03    0.185280E+05   0.136117E+03
        2           0.00  500      500         0          0.134849E+04  0.173752E+03 0.462003E+03  0.712732E+03    0.277866E+04   0.527130E+02
        2           0.00  500      500         0          0.921407E+03  0.987385E+02 0.483614E+03  0.339054E+03    0.133982E+04   0.366035E+02
        2           0.00  500      500         0          0.115073E+04  0.120794E+03 0.821888E+03  0.208052E+03    0.102342E+04   0.319909E+02
        2           0.00  500      500         0          0.133442E+04  0.507554E+03 0.196923E+03  0.629938E+03    0.198155E+05   0.140768E+03
        2           0.00  500      500         0          0.599197E+03  0.115125E+03 0.169319E+03  0.314753E+03    0.752091E+02   0.867232E+01
        2           0.00  500      500         0          0.858356E+03  0.154232E+03 0.334611E+03  0.369513E+03    0.139097E+04   0.372957E+02
        2           0.00  500      500         0          0.118039E+04  0.781295E+03 0.173279E+03  0.225819E+03    0.117191E+04   0.342331E+02
        2           0.00  500      500         0          0.104587E+04  0.573090E+03 0.240596E+03  0.232184E+03    0.491896E+04   0.701353E+02
        2           0.00  500      500         0          0.161912E+04  0.971430E+03 0.307885E+03  0.339806E+03    0.885993E+04   0.941272E+02
        2           0.00  500      500         0          0.173783E+04  0.496255E+03 0.454691E+03  0.786881E+03    0.893108E+04   0.945044E+02
        2           0.00  500      500         0          0.156336E+04  0.377957E+03 0.460185E+03  0.725216E+03    0.712189E+04   0.843913E+02
        2           0.00  500      500         0          0.227046E+04  0.847761E+03 0.855067E+03  0.567628E+03    0.146037E+05   0.120846E+03
        2           0.00  500      500         0          0.519523E+03  0.948886E+02 0.244770E+03  0.179865E+03    0.694068E+03   0.263452E+02
        2           0.00  500      500         0          0.113951E+04  0.159584E+03 0.575947E+03  0.403979E+03    0.654170E+04   0.808807E+02
        2           0.00  500      500         0          0.672220E+03  0.834305E+02 0.296053E+03  0.292737E+03    0.511127E+03   0.226081E+02
        2           0.00  500      500         0          0.116507E+04  0.531700E+03 0.373488E+03  0.259886E+03    0.382408E+04   0.618392E+02
        2           0.00  500      500         0          0.252297E+04  0.159816E+04 0.657929E+03  0.266881E+03    0.192897E+05   0.138887E+03
        2           0.00  500      500         0          0.182846E+04  0.441627E+03 0.701843E+03  0.684990E+03    0.814181E+04   0.902320E+02
        2           0.00  500      500         0          0.143651E+04  0.125936E+03 0.665782E+03  0.644796E+03    0.537706E+04   0.733284E+02
        2           0.00  500      500         0          0.877084E+03  0.456317E+03 0.280210E+03  0.140557E+03    0.279393E+03   0.167150E+02
        2           0.00  500      500         0          0.304828E+04  0.101744E+04 0.521230E+03  0.150961E+04    0.191326E+05   0.138321E+03
        2           0.00  500      500         0          0.109766E+04  0.438818E+03 0.252378E+03  0.406460E+03    0.696404E+04   0.834509E+02
        2           0.00  500      500         0          0.569038E+03  0.126727E+03 0.304270E+03  0.138041E+03    0.348595E+04   0.590419E+02
        2           0.00  500      500         0          0.907631E+03  0.338402E+03 0.377423E+03  0.191806E+03    0.116679E+04   0.341584E+02
        2           0.00  500      500         0          0.314118E+04  0.239743E+04 0.275171E+03  0.468579E+03    0.158426E+05   0.125867E+03
        2           0.00  500      500         0          0.117177E+04  0.569350E+03 0.192737E+03  0.409686E+03    0.398108E+04   0.630958E+02
        2           0.00  500      500         0          0.781783E+03  0.385310E+03 0.102955E+03  0.293517E+03    0.256429E+04   0.506388E+02
        2           0.00  500      500         0          0.117029E+04  0.875138E+03 0.805979E+02  0.214554E+03    0.199732E+05   0.141327E+03
        2           0.00  500      500         0          0.939276E+03  0.226792E+03 0.475014E+03  0.237470E+03    0.479284E+04   0.692303E+02
        2           0.00  500      500         0          0.989580E+03  0.364388E+03 0.533241E+03  0.919516E+02    0.158923E+05   0.126065E+03
        2           0.00  500      500         0          0.133744E+04  0.196118E+03 0.570373E+03  0.570950E+03    0.129917E+05   0.113981E+03
        2           0.00  500      500         0          0.174702E+04  0.138563E+04 0.116025E+03  0.245364E+03    0.139082E+05   0.117933E+03
        2           0.00  500      500         0          0.114934E+04  0.487882E+03 0.597772E+03  0.636847E+02    0.110449E+05   0.105095E+03
        2           0.00  500      500         0          0.132448E+04  0.203319E+03 0.194320E+03  0.926841E+03    0.424602E+04   0.651615E+02
        2           0.00  500      500         0          0.788077E+03  0.433701E+03 0.108828E+03  0.245548E+03    0.305944E+04   0.553122E+02
        2           0.00  500      500         0          0.849273E+03  0.382475E+03 0.354271E+03  0.112527E+03    0.379962E+04   0.616410E+02
        2           0.00  500      500         0          0.614672E+03  0.199378E+03 0.253840E+03  0.161454E+03    0.762135E+03   0.276068E+02
        2           0.00  500      500         0          0.177016E+04  0.441622E+03 0.971626E+03  0.356916E+03    0.680807E+04   0.825110E+02
        2           0.00  500      500         0          0.193987E+04  0.126274E+04 0.136917E+03  0.540212E+03    0.765871E+04   0.875141E+02
        2           0.00  500      500         0          0.754191E+03  0.342209E+03 0.269488E+03  0.142493E+03    0.723759E+04   0.850740E+02
        2           0.00  500      500         0          0.884132E+03  0.521874E+03 0.218369E+03  0.143890E+03    0.188854E+04   0.434573E+02
        2           0.00  500      500         0          0.219076E+04  0.350545E+03 0.177716E+04  0.630591E+02    0.103963E+05   0.101962E+03
        2           0.00  500      500         0          0.110771E+04  0.327036E+03 0.200618E+03  0.580056E+03    0.202644E+04   0.450160E+02
        2           0.00  500      500         0          0.138999E+04  0.297356E+03 0.244271E+03  0.848366E+03    0.152922E+04   0.391052E+02
        2           0.00  500      500         0          0.112689E+04  0.129275E+03 0.587378E+03  0.410233E+03    0.801383E+04   0.895200E+02
        2           0.00  500      500         0          0.142239E+04  0.713441E+03 0.188691E+03  0.520257E+03    0.358512E+04   0.598758E+02
        2           0.00  500      500         0          0.118509E+04  0.328478E+03 0.619857E+03  0.236752E+03    0.171977E+05   0.131140E+03
        2           0.00  500      500         0          0.111581E+04  0.720346E+03 0.231691E+03  0.163777E+03    0.105673E+05   0.102797E+03
        2           0.00  500      500         0          0.964840E+03  0.167679E+03 0.320427E+03  0.476734E+03    0.558303E+04   0.747197E+02
        2           0.00  500      500         0          0.298665E+04  0.985928E+03 0.161308E+04  0.387643E+03    0.111106E+05   0.105407E+03
        2           0.00  500      500         0          0.787110E+03  0.308138E+03 0.151676E+03  0.327296E+03    0.421287E+04   0.649066E+02
        2           0.00  500      500         0          0.277138E+04  0.165944E+04 0.450107E+03  0.661838E+03    0.182355E+05   0.135039E+03
        2           0.00  500      500         0          0.146720E+04  0.132168E+03 0.842028E+03  0.493005E+03    0.199092E+04   0.446197E+02
        2           0.00  500      500         0          0.823144E+03  0.413825E+03 0.187802E+03  0.221517E+03    0.219739E+04   0.468763E+02
        2           0.00  500      500         0          0.215321E+04  0.119945E+04 0.411639E+03  0.542114E+03    0.128248E+05   0.113247E+03
        2           0.00  500      500         0          0.925135E+03  0.213527E+03 0.519127E+03  0.192480E+03    0.352873E+04   0.594031E+02
        2           0.00  500      500         0          0.994216E+03  0.105627E+03 0.595680E+03  0.292909E+03    0.691863E+03   0.263033E+02
        2           0.00  500      500         0          0.127858E+04  0.659610E+03 0.233458E+03  0.385509E+03    0.101355E+05   0.100675E+03
        2           0.00  500      500         0          0.324026E+04  0.277965E+04 0.312676E+03  0.147939E+03    0.344482E+05   0.185602E+03
        2           0.00  500      500         0          0.117136E+04  0.836961E+02 0.262861E+03  0.824806E+03    0.652572E+04   0.807819E+02
        2           0.00  500      500         0          0.304055E+04  0.197812E+04 0.824672E+03  0.237754E+03    0.222613E+05   0.149202E+03
        2           0.00  500      500         0          0.143811E+04  0.301687E+03 0.319730E+03  0.816689E+03    0.815470E+04   0.903034E+02
        2           0.00  500      500         0          0.739066E+03  0.135887E+03 0.398261E+03  0.204919E+03    0.569184E+04   0.754443E+02
        2           0.00  500      500         0          0.200359E+04  0.894054E+03 0.707944E+03  0.401591E+03    0.126942E+05   0.112669E+03
        2           0.00  500      500         0          0.175673E+04  0.299999E+03 0.112767E+04  0.329061E+03    0.200682E+05   0.141662E+03
        2           0.00  500      500         0          0.194568E+04  0.447414E+03 0.351253E+03  0.114701E+04    0.901456E+04   0.949450E+02
        2           0.00  500      500         0          0.129501E+04  0.613005E+03 0.155347E+03  0.526654E+03    0.931868E+04   0.965333E+02
        2           0.00  500      500         0          0.213782E+04  0.149259E+03 0.901579E+03  0.108698E+04    0.792510E+04   0.890230E+02
        2           0.00  500      500         0          0.192914E+04  0.149786E+04 0.123657E+03  0.307624E+03    0.239116E+05   0.154634E+03
        2           0.00  500      500         0          0.169826E+04  0.850342E+03 0.275537E+03  0.572378E+03    0.103903E+05   0.101933E+03
        2           0.00  500      500         0          0.304026E+04  0.239610E+04 0.309493E+03  0.334664E+03    0.253962E+05   0.159362E+03
        2           0.00  500      500         0          0.338900E+04  0.614190E+03 0.195198E+04  0.822838E+03    0.334460E+05   0.182882E+03
        2           0.00  500      500         0          0.111762E+04  0.256998E+03 0.452774E+03  0.407851E+03    0.787339E+04   0.887321E+02
        2           0.00  500      500         0          0.157819E+04  0.631426E+03 0.546661E+03  0.400106E+03    0.751573E+04   0.866933E+02
        2           0.00  500      500         0          0.103778E+04  0.196747E+03 0.476123E+03  0.364906E+03    0.624943E+04   0.790533E+02
        2           0.00  500      500         0          0.123964E+04  0.450762E+02 0.197239E+03  0.997321E+03    0.550564E+04   0.742000E+02
        2           0.00  500      500         0          0.228211E+04  0.871723E+03 0.805634E+03  0.604755E+03    0.174005E+05   0.131911E+03
        2           0.00  500      500         0          0.119009E+04  0.228748E+03 0.594876E+03  0.366465E+03    0.415324E+04   0.644457E+02
        2           0.00  500      500         0          0.166163E+04  0.214358E+03 0.337817E+03  0.110946E+04    0.133982E+05   0.115750E+03
        2           0.00  500      500         0          0.880560E+03  0.293832E+03 0.287856E+03  0.298872E+03    0.698294E+04   0.835640E+02
        2           0.00  500      500         0          0.128597E+04  0.542425E+03 0.526714E+03  0.216833E+03    0.640984E+04   0.800615E+02
        2           0.00  500      500         0          0.131586E+04  0.618706E+03 0.367029E+03  0.330124E+03    0.991541E+04   0.995762E+02
        2           0.00  500      500         0          0.516894E+03  0.146648E+03 0.198571E+03  0.171674E+03    0.172258E+04   0.415040E+02
        3           0.00  500      500         0          0.163347E+04  0.198660E+03 0.811222E+03  0.623592E+03    0.365470E+04   0.604542E+02
        3           0.00  500      500         0          0.149682E+04  0.570750E+03 0.277486E+03  0.648588E+03    0.760276E+04   0.871938E+02
        3           0.00  500      500         0          0.142262E+04  0.237577E+03 0.513089E+03  0.671951E+03    0.605975E+04   0.778444E+02
        3           0.00  500      500         0          0.111733E+04  0.212384E+03 0.273112E+03  0.631830E+03    0.373632E+04   0.611254E+02
        3           0.00  500      500         0          0.130575E+04  0.318893E+03 0.171787E+03  0.815073E+03    0.219389E+04   0.468389E+02
        3           0.00  500      500         0          0.239424E+04  0.181044E+04 0.137730E+03  0.446076E+03    0.176505E+05   0.132855E+03
        3           0.00  500      500         0          0.400821E+04  0.335308E+04 0.230393E+03  0.424733E+03    0.286891E+05   0.169379E+03
        3           0.00  500      500         0          0.861966E+03  0.147899E+03 0.310744E+03  0.403324E+03    0.172091E+04   0.414839E+02
        3           0.00  500      500         0          0.932995E+03  0.362646E+03 0.303902E+03  0.266447E+03    0.105038E+04   0.324096E+02
        3           0.00  500      500         0          0.449703E+04  0.107856E+04 0.299512E+04  0.423357E+03    0.216941E+05   0.147289E+03
        3           0.00  500      500         0          0.706924E+03  0.195406E+03 0.225375E+03  0.286143E+03    0.432896E+04   0.657948E+02
        3           0.00  500      500         0          0.197928E+04  0.101785E+04 0.548828E+03  0.412603E+03    0.194025E+05   0.139293E+03
        3           0.00  500      500         0          0.151166E+04  0.105126E+04 0.224130E+03  0.236270E+03    0.757454E+04   0.870318E+02
        3           0.00  500      500         0          0.576950E+03  0.303629E+03 0.717329E+02  0.201589E+03    0.133243E+04   0.365025E+02
        3           0.00  500      500         0          0.248610E+04  0.490552E+03 0.126693E+04  0.728616E+03    0.124773E+05   0.111702E+03
        3           0.00  500      500         0          0.218979E+04  0.638014E+03 0.480916E+03  0.107086E+04    0.246382E+05   0.156966E+03
        3           0.00  500      500         0          0.115138E+04  0.751599E+03 0.792679E+02  0.320517E+03    0.511691E+04   0.715326E+02
        3           0.00  500      500         0          0.977937E+03  0.348109E+03 0.821294E+02  0.547699E+03    0.472160E+04   0.687139E+02
        3           0.00  500      500         0          0.111398E+04  0.536486E+03 0.389884E+03  0.187612E+03    0.102505E+05   0.101245E+03
        3           0.00  500      500         0          0.254658E+04  0.153643E+03 0.211799E+04  0.274951E+03    0.122994E+05   0.110903E+03
        3           0.00  500      500         0          0.948656E+03  0.376134E+03 0.184929E+03  0.387593E+03    0.537167E+04   0.732917E+02
        3           0.00  500      500         0          0.618034E+03  0.242087E+03 0.191760E+03  0.184188E+03    0.116142E+04   0.340797E+02
        3           0.00  500      500         0          0.875436E+03  0.152564E+03 0.188049E+03  0.534823E+03    0.113997E+04   0.337635E+02
        3           0.00  500      500         0          0.215671E+04  0.106213E+04 0.264335E+03  0.830240E+03    0.144360E+05   0.120150E+03
        3           0.00  500      500         0          0.136209E+04  0.789861E+03 0.428466E+03  0.143760E+03    0.473541E+04   0.688143E+02
