 #bin           1           2           3           4           5
   0.1    0.00003996    0.00000000    0.00000000    0.00000000    0.00000000
   0.2    0.00005595    0.00000000    0.00000000    0.00000000    0.00000000
   0.3    0.00005462    0.00000000    0.00000000    0.00000000    0.00000000
   0.4    0.00005995    0.00000000    0.00000000    0.00000000    0.00000000
   0.5    0.00005995    0.00000000    0.00000000    0.00000000    0.00000000
   0.6    0.00003863    0.00000000    0.00000000    0.00000000    0.00000000
   0.7    0.00004529    0.00000000    0.00000000    0.00000000    0.00000000
   0.8    0.00005595    0.00000000    0.00000000    0.00000000    0.00000000
   0.9    0.00005728    0.00000000    0.00000000    0.00000000    0.00000000
   1.0    0.00005062    0.00000000    0.00000000    0.00000000    0.00000000
   1.1    0.00006128    0.00000000    0.00000000    0.00000000    0.00000000
   1.2    0.00005861    0.00000000    0.00000000    0.00000000    0.00000000
   1.3    0.00005329    0.00000000    0.00000000    0.00000000    0.00000000
   1.4    0.00006394    0.00000000    0.00000000    0.00000000    0.00000000
   1.5    0.00004396    0.00000000    0.00000000    0.00000000    0.00000000
   1.6    0.00005595    0.00000000    0.00000000    0.00000000    0.00000000
   1.7    0.00004130    0.00000000    0.00000000    0.00000000    0.00000000
   1.8    0.00004796    0.00000000    0.00000000    0.00000000    0.00000000
   1.9    0.00006128    0.00000000    0.00000000    0.00000000    0.00000000
   2.0    0.00006794    0.00000000    0.00000000    0.00000000    0.00000000
   2.1    0.00005195    0.00000000    0.00000000    0.00000000    0.00000000
   2.2    0.00004796    0.00000000    0.00000000    0.00000000    0.00000000
   2.3    0.00005329    0.00000000    0.00000000    0.00000000    0.00000000
   2.4    0.00006394    0.00000000    0.00000000    0.00000000    0.00000000
   2.5    0.00004396    0.00000000    0.00000000    0.00000000    0.00000000
   2.6    0.00004529    0.00000000    0.00000000    0.00000000    0.00000000
   2.7    0.00003730    0.00000000    0.00000000    0.00000000    0.00000000
   2.8    0.00004396    0.00000000    0.00000000    0.00000000    0.00000000
   2.9    0.00004396    0.00000000    0.00000000    0.00000000    0.00000000
   3.0    0.00003464    0.00000000    0.00000000    0.00000000    0.00000000
   3.1    0.00004529    0.00000000    0.00000000    0.00000000    0.00000000
   3.2    0.00004662    0.00000000    0.00000000    0.00000000    0.00000000
   3.3    0.00005861    0.00000000    0.00000000    0.00000000    0.00000000
   3.4    0.00004529    0.00000000    0.00000000    0.00000000    0.00000000
   3.5    0.00005062    0.00000000    0.00000000    0.00000000    0.00000000
   3.6    0.00004796    0.00000000    0.00000000    0.00000000    0.00000000
   3.7    0.00005195    0.00000000    0.00000000    0.00000000    0.00000000
   3.8    0.00005995    0.00000000    0.00000000    0.00000000    0.00000000
   3.9    0.00004929    0.00000000    0.00000000    0.00000000    0.00000000
   4.0    0.00004929    0.00000000    0.00000000    0.00000000    0.00000000
   4.1    0.00005595    0.00000000    0.00000000    0.00000000    0.00000000
   4.2    0.00004929    0.00000000    0.00000000    0.00000000    0.00000000
   4.3    0.00004796    0.00000000    0.00000000    0.00000000    0.00000000
   4.4    0.00005595    0.00000000    0.00000000    0.00000000    0.00000000
   4.5    0.00005062    0.00000000    0.00000000    0.00000000    0.00000000
